competition_id,competition_name,league,season_id,season_name,season,match_id,start_time,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356643,2023-10-14T14:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:173258,Sokol Kral Vinohrady,3,5
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343831,2023-10-14T14:00:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:4165,OLS Oulu,7,5
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343833,2023-10-14T14:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:224502,EraViikingit,11,4
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356639,2023-10-15T12:00:00+00:00,sr:competitor:44607,FBC Liberec,sr:competitor:630970,Black Angels Prague,7,6
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356637,2023-10-15T12:00:00+00:00,sr:competitor:1033945,Buchis,sr:competitor:25902,Tatran Stresovice,4,10
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343835,2023-10-15T13:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:4165,OLS Oulu,7,1
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451699,2023-10-15T13:02:00+00:00,sr:competitor:5744,FC Helsingborg,sr:competitor:5745,IBF Falun,4,7
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451701,2023-10-15T14:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:118114,FBC Kalmarsund,6,4
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451703,2023-10-15T14:00:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:4150,Karlstad IBF,6,2
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343839,2023-10-15T14:00:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:4159,Oilers Espoo,4,8
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343837,2023-10-15T14:00:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:4161,SC Classic Tampere,6,10
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343841,2023-10-15T14:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:65930,Westend Indians,6,4
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356647,2023-10-15T15:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44608,FBC Ostrava,9,0
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356635,2023-10-15T16:00:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:331853,FBC Ceska Lipa,3,8
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356641,2023-10-15T16:00:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:44609,Florbal Mlada Boleslav,6,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343843,2023-10-16T15:30:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:7984,TPS Turku,2,6
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343845,2023-10-18T15:30:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:940309,FBC Turku,16,2
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343847,2023-10-20T15:30:00+00:00,sr:competitor:4158,Happee Jyvaskyla,sr:competitor:4159,Oilers Espoo,9,8
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343849,2023-10-20T15:30:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:224502,EraViikingit,10,3
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451705,2023-10-20T16:30:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:4138,Pixbo Wallenstam,10,4
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451715,2023-10-21T13:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:610450,Nykvarns IBF Ungdom,5,4
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451709,2023-10-21T13:00:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:41254,Linkoping IBK,11,6
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451711,2023-10-21T13:30:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:5744,FC Helsingborg,2,3
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451713,2023-10-21T14:00:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:375152,Hagunda IF,13,3
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343851,2023-10-21T14:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:4161,SC Classic Tampere,5,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343853,2023-10-21T14:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:282983,LASB Lahti,10,2
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343855,2023-10-21T15:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:65930,Westend Indians,7,5
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356649,2023-10-21T17:00:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:44608,FBC Ostrava,7,3
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356655,2023-10-21T17:00:00+00:00,sr:competitor:44609,Florbal Mlada Boleslav,sr:competitor:44614,Florbal Chodov,3,8
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451707,2023-10-22T11:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:24122,Mullsjo AIS,0,7
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343857,2023-10-22T14:00:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:282983,LASB Lahti,5,6
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343859,2023-10-22T14:00:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:65930,Westend Indians,3,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343861,2023-10-22T14:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:6584,SPV,3,4
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451717,2023-10-22T15:00:00+00:00,sr:competitor:4150,Karlstad IBF,sr:competitor:118116,Thorengruppen SK,6,7
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356653,2023-10-22T15:00:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:44611,Sokoli Pardubice,6,3
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356659,2023-10-22T15:00:00+00:00,sr:competitor:25902,Tatran Stresovice,sr:competitor:630970,Black Angels Prague,11,0
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356657,2023-10-22T15:30:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:44607,FBC Liberec,12,6
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356661,2023-10-22T16:00:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:1033945,Buchis,6,7
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356651,2023-10-23T15:00:00+00:00,sr:competitor:44610,FbS Bohemians Prague,sr:competitor:37852,1. SC Vitkovice Ostrava,5,9
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343863,2023-10-23T15:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:940309,FBC Turku,10,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343865,2023-10-24T15:30:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:7984,TPS Turku,9,5
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:44835386,2023-10-25T17:30:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:25902,Tatran Stresovice,1,10
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343869,2023-10-27T15:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:25241,Nokian KRP,3,8
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343867,2023-10-27T15:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:7984,TPS Turku,5,4
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451719,2023-10-27T17:00:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:41254,Linkoping IBK,5,8
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451723,2023-10-28T14:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:5745,IBF Falun,6,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343871,2023-10-28T14:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:4159,Oilers Espoo,1,6
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451725,2023-10-28T15:00:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:4150,Karlstad IBF,5,0
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451727,2023-10-28T15:00:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:375152,Hagunda IF,9,4
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451729,2023-10-28T15:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:5744,FC Helsingborg,9,3
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343873,2023-10-28T15:30:00+00:00,sr:competitor:4158,Happee Jyvaskyla,sr:competitor:65930,Westend Indians,3,4
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356671,2023-10-28T16:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:44609,Florbal Mlada Boleslav,2,22
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451905,2023-10-28T16:00:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:4142,AIK Innebandy,4,3
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356663,2023-10-29T13:00:00+00:00,sr:competitor:1033945,Buchis,sr:competitor:331853,FBC Ceska Lipa,8,7
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451731,2023-10-29T15:00:00+00:00,sr:competitor:118116,Thorengruppen SK,sr:competitor:610450,Nykvarns IBF Ungdom,8,3
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343875,2023-10-29T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:322573,Nurmon Jymy,5,4
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356675,2023-10-29T16:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:44610,FbS Bohemians Prague,2,5
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356667,2023-10-29T16:30:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:25902,Tatran Stresovice,4,6
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356673,2023-10-29T17:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:173258,Sokol Kral Vinohrady,9,4
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356665,2023-10-29T17:00:00+00:00,sr:competitor:630970,Black Angels Prague,sr:competitor:940129,FB Hurrican Karlovy Vary,2,7
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343877,2023-10-30T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:224502,EraViikingit,2,7
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356669,2023-10-30T17:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:44607,FBC Liberec,4,3
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343879,2023-10-31T16:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:4158,Happee Jyvaskyla,8,5
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356781,2023-11-01T18:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:25902,Tatran Stresovice,1,8
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356677,2023-11-02T17:30:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:44610,FbS Bohemians Prague,4,12
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451733,2023-11-02T18:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:4143,Jonkopings IK,4,3
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343881,2023-11-03T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:282983,LASB Lahti,5,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343885,2023-11-03T16:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:25241,Nokian KRP,7,3
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343883,2023-11-03T16:30:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:4161,SC Classic Tampere,3,10
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451737,2023-11-04T14:00:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:4144,Storvreta IBK,8,5
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451735,2023-11-04T14:00:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:118114,FBC Kalmarsund,10,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343889,2023-11-04T15:00:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:6584,SPV,3,8
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343887,2023-11-04T15:00:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:4159,Oilers Espoo,4,10
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451739,2023-11-04T15:00:00+00:00,sr:competitor:4150,Karlstad IBF,sr:competitor:4142,AIK Innebandy,5,6
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357265,2023-11-04T18:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44609,Florbal Mlada Boleslav,11,8
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356689,2023-11-05T12:30:00+00:00,sr:competitor:1033945,Buchis,sr:competitor:630970,Black Angels Prague,4,6
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356683,2023-11-05T14:00:00+00:00,sr:competitor:44607,FBC Liberec,sr:competitor:44611,Sokoli Pardubice,9,5
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451741,2023-11-05T14:00:00+00:00,sr:competitor:5744,FC Helsingborg,sr:competitor:118116,Thorengruppen SK,3,10
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451743,2023-11-05T15:00:00+00:00,sr:competitor:375152,Hagunda IF,sr:competitor:4138,Pixbo Wallenstam,2,14
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343891,2023-11-05T15:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:65930,Westend Indians,10,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343893,2023-11-05T16:00:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:322573,Nurmon Jymy,3,4
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356679,2023-11-05T16:00:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:44608,FBC Ostrava,8,5
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356685,2023-11-05T16:00:00+00:00,sr:competitor:25902,Tatran Stresovice,sr:competitor:44614,Florbal Chodov,6,5
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451745,2023-11-05T16:00:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:24122,Mullsjo AIS,4,7
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343895,2023-11-05T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:224502,EraViikingit,7,1
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356687,2023-11-05T17:00:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:44604,Sparta Prague,7,8
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343897,2023-11-06T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:4161,SC Classic Tampere,7,5
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343943,2023-11-11T13:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:940309,FBC Turku,7,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343899,2023-11-15T16:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:224502,EraViikingit,5,9
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343901,2023-11-15T16:30:00+00:00,sr:competitor:4158,Happee Jyvaskyla,sr:competitor:6584,SPV,10,5
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451749,2023-11-15T17:30:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:34558,Vaxjo IBK,3,4
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356691,2023-11-15T17:30:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:630970,Black Angels Prague,3,4
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356749,2023-11-17T14:30:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:940129,FB Hurrican Karlovy Vary,3,4
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356751,2023-11-17T16:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:25902,Tatran Stresovice,2,11
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42343903,2023-11-17T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:7984,TPS Turku,4,5
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42356757,2023-11-17T16:30:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:44610,FbS Bohemians Prague,2,12
