competition_id,competition_name,league,season_id,season_name,season,match_id,start_time,home_team_id,home_team_name,away_team_id,away_team_name,home_rank,away_rank,rank_diff,home_table_points,away_table_points,table_points_diff,home_played,away_played,home_goal_diff,away_goal_diff,goal_diff_diff,home_form_last5,away_form_last5,form_diff_last5,home_goals_for_avg_last5,home_goals_against_avg_last5,away_goals_for_avg_last5,away_goals_against_avg_last5,home_home_form_last5,away_away_form_last5,target_result,target_home_win,home_score_final,away_score_final,season_norm,roster_prev_season,home_roster_strength,away_roster_strength,roster_strength_diff
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792135,2025-02-19T16:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:282983,LASB Lahti,3,12,9,57,12,45,25,26,63,-108,171,1.8,0.6,1.2000000000000002,5.8,4.8,3.6,8.4,1.8,0.6,home_win,1,16,9,2024-2025,2023-2024,110.3169827586207,96.43517636037797,13.88180639824273
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788881,2025-02-19T18:00:00+00:00,sr:competitor:5744,FC Helsingborg,sr:competitor:610450,Nykvarns IBF Ungdom,14,10,-4,9,21,-12,21,21,-66,-24,-42,0.0,1.2,-1.2,3.8,10.2,5.0,6.2,0.6,2.4,home_win,1,6,3,2024-2025,2023-2024,103.1291958041958,88.92169230769231,14.207503496503492
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792137,2025-02-20T16:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:4158,Happee Jyvaskyla,1,7,6,69,36,33,28,25,79,-11,90,3.0,1.2,1.8,9.4,3.4,4.2,7.2,3.0,1.2,home_win,1,8,7,2024-2025,2023-2024,229.38724747474748,157.12774926686217,72.25949820788531
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:57418721,2025-02-20T17:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:44610,FbS Bohemians Prague,11,3,-8,21,48,-27,20,21,-56,80,-136,0.6,2.4,-1.7999999999999998,3.2,9.0,10.2,6.2,0.6,2.4,away_win,0,7,8,2024-2025,2023-2024,86.4702797202797,197.74464882943144,-111.27436910915173
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792139,2025-02-21T16:30:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:25241,Nokian KRP,11,2,-9,15,60,-45,26,25,-67,92,-159,1.2,1.8,-0.6000000000000001,5.4,6.4,8.0,5.2,0.6,2.4,home_win,1,5,4,2024-2025,2023-2024,117.42648902821315,201.7819493006993,-84.35546027248614
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792141,2025-02-21T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:224502,EraViikingit,5,8,3,51,27,24,26,26,44,-45,89,1.8,1.8,0.0,7.2,4.8,3.6,3.8,1.8,1.2,home_win,1,6,2,2024-2025,2023-2024,139.88138228356496,127.95454545454544,11.926836829019521
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788883,2025-02-21T18:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:4143,Jonkopings IK,4,8,4,45,27,18,21,21,40,-24,64,2.4,1.8,0.5999999999999999,7.2,3.4,6.6,6.0,1.2,1.2,home_win,1,10,8,2024-2025,2023-2024,173.57461538461538,116.67090301003344,56.90371237458194
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792145,2025-02-22T15:00:00+00:00,sr:competitor:4158,Happee Jyvaskyla,sr:competitor:6584,SPV,7,4,-3,36,54,-18,26,26,-12,52,-64,1.2,2.4,-1.2,5.4,6.0,6.8,4.4,1.2,1.8,home_win,1,3,2,2024-2025,2023-2024,157.12774926686217,157.2973484848485,-0.16959921798633104
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372277,2025-02-22T15:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:44610,FbS Bohemians Prague,9,2,-7,21,51,-30,22,22,-33,81,-114,0.6,2.4,-1.7999999999999998,4.6,5.6,9.6,6.8,0.0,3.0,away_win,0,6,10,2024-2025,2023-2024,97.08001672240802,197.74464882943144,-100.66463210702342
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792143,2025-02-22T15:00:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:322573,Nurmon Jymy,6,11,5,51,18,33,26,27,27,-66,93,2.4,1.8,0.5999999999999999,4.4,3.2,5.2,5.8,2.4,0.6,home_win,1,7,4,2024-2025,2023-2024,146.9802236070381,117.42648902821315,29.553734578824958
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788879,2025-02-22T15:00:00+00:00,sr:competitor:118116,Thorengruppen SK,sr:competitor:4144,Storvreta IBK,9,2,-7,21,57,-36,21,21,-2,85,-87,0.6,2.4,-1.7999999999999998,4.4,5.4,6.8,2.2,1.8,2.4,away_win,0,6,7,2024-2025,2023-2024,131.09846153846155,166.8663879598662,-35.76792642140464
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788871,2025-02-22T15:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:4135,IBK Dalen,6,12,6,33,18,15,21,21,4,-54,58,1.2,0.6,0.6,5.8,5.4,4.2,5.8,1.8,0.6,away_win,0,5,6,2024-2025,2023-2024,141.97392307692309,,
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788873,2025-02-22T15:00:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:4146,Warberg IC,2,11,9,57,18,39,21,21,71,-29,100,3.0,0.6,2.4,8.2,4.2,2.4,4.2,3.0,1.2,home_win,1,6,1,2024-2025,2023-2024,166.86244343891403,,
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788875,2025-02-22T16:00:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:4142,AIK Innebandy,3,13,10,48,15,33,21,21,64,-67,131,2.4,0.6,1.7999999999999998,7.0,4.4,4.0,8.2,2.4,0.6,home_win,1,8,2,2024-2025,2023-2024,172.2306853146853,116.86928671328673,55.36139860139858
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:57030609,2025-02-22T16:30:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:25241,Nokian KRP,8,2,-6,27,60,-33,27,26,-49,91,-140,1.2,1.2,0.0,3.4,4.6,6.6,5.4,1.8,1.8,away_win,0,1,3,2024-2025,2023-2024,127.95454545454544,201.7819493006993,-73.82740384615386
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372271,2025-02-22T18:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:25902,Tatran Stresovice,7,3,-4,36,51,-15,22,21,-3,74,-77,1.2,3.0,-1.8,6.2,6.4,6.8,3.2,0.6,2.4,home_win,1,6,5,2024-2025,2023-2024,169.38953846153845,184.4081304347826,-15.018591973244156
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372273,2025-02-22T18:00:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:44611,Sokoli Pardubice,8,11,3,30,21,9,22,21,-20,-57,37,0.6,0.6,0.0,5.0,7.8,3.8,8.8,0.6,0.6,away_win,0,2,3,2024-2025,2023-2024,138.28046153846154,86.4702797202797,51.81018181818183
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:55446715,2025-02-23T14:00:00+00:00,sr:competitor:44607,FBC Liberec,sr:competitor:44609,Florbal Mlada Boleslav,5,2,-3,45,51,-6,22,20,32,117,-85,2.4,3.0,-0.6000000000000001,9.2,5.4,12.2,3.6,2.4,3.0,away_win,0,5,10,2024-2025,2023-2024,165.07538461538462,237.2923076923077,-72.21692307692308
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792147,2025-02-23T15:00:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:6584,SPV,9,4,-5,21,54,-33,26,27,-88,51,-139,0.0,1.8,-1.8,2.8,8.8,5.8,3.8,0.6,1.8,away_win,0,6,12,2024-2025,2023-2024,76.67412599858429,157.2973484848485,-80.62322248626421
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792149,2025-02-23T15:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:7984,TPS Turku,12,6,-6,12,54,-42,27,27,-115,30,-145,0.6,3.0,-2.4,5.0,9.6,5.4,3.4,0.0,1.2,away_win,0,1,6,2024-2025,2023-2024,96.43517636037797,146.9802236070381,-50.54504724666015
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788877,2025-02-23T15:00:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:24122,Mullsjo AIS,5,7,2,39,33,6,21,21,4,-2,6,2.4,1.8,0.5999999999999999,4.4,5.4,6.6,5.4,1.8,1.2,away_win,0,7,9,2024-2025,2023-2024,126.60853846153846,159.37683946488295,-32.76830100334449
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792151,2025-02-23T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:4159,Oilers Espoo,10,3,-7,18,60,-42,29,26,-38,70,-108,0.0,1.8,-1.8,3.8,5.2,7.6,5.4,1.2,2.4,away_win,0,6,8,2024-2025,2023-2024,147.93636363636364,110.3169827586207,37.61938087774294
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372283,2025-02-23T16:00:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:44605,Bulldogs Brno,11,14,3,21,0,21,22,21,-53,-108,55,1.8,0.0,1.8,5.6,7.0,4.8,8.4,1.2,0.0,home_win,1,7,1,2024-2025,2023-2024,101.25946153846157,,
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372281,2025-02-23T17:00:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:44604,Sparta Prague,12,6,-6,18,42,-24,22,22,-60,50,-110,1.2,1.8,-0.6000000000000001,4.4,6.8,8.6,5.0,1.8,1.8,home_win,1,6,2,2024-2025,2023-2024,121.86317725752508,192.727972027972,-70.8647947704469
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372279,2025-02-23T17:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44606,FBC Kladno,4,13,9,48,18,30,21,22,45,-65,110,2.4,0.6,1.7999999999999998,5.8,5.2,3.8,7.6,3.0,1.8,away_win,0,3,5,2024-2025,2023-2024,166.6153846153846,,
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:55216775,2025-02-25T16:30:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:4158,Happee Jyvaskyla,2,7,5,63,39,24,27,27,93,-11,104,1.2,1.2,0.0,5.6,5.4,5.0,6.0,2.4,0.6,away_win,0,4,5,2024-2025,2023-2024,201.7819493006993,157.12774926686217,44.65420003383713
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792153,2025-02-27T16:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:940309,FBC Turku,3,9,6,63,21,42,27,27,72,-94,166,1.8,0.0,1.8,7.8,6.2,3.6,10.0,1.8,0.0,home_win,1,9,4,2024-2025,2023-2024,110.3169827586207,76.67412599858429,33.64285676003641
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372285,2025-02-27T17:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:44606,FBC Kladno,7,13,6,39,21,18,23,23,-2,-63,61,1.2,1.2,0.0,5.8,6.0,4.4,7.2,1.2,2.4,away_win,0,4,7,2024-2025,2023-2024,169.38953846153845,,
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792157,2025-02-28T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:322573,Nurmon Jymy,6,11,5,54,18,36,27,28,48,-69,117,1.8,1.8,0.0,5.6,5.0,4.8,5.4,1.8,0.6,home_win,1,16,1,2024-2025,2023-2024,139.88138228356496,117.42648902821315,22.454893255351806
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792159,2025-02-28T16:30:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:4161,SC Classic Tampere,6,1,-5,57,72,-15,28,29,35,80,-45,3.0,3.0,0.0,5.8,3.2,9.2,3.6,2.4,3.0,away_win,0,2,3,2024-2025,2023-2024,146.9802236070381,229.38724747474748,-82.40702386770937
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792155,2025-02-28T16:30:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:6584,SPV,3,5,2,63,57,6,28,28,92,57,35,1.2,1.8,-0.6000000000000001,5.4,5.2,6.2,4.6,1.8,1.8,home_win,1,6,2,2024-2025,2023-2024,201.7819493006993,157.2973484848485,44.4846008158508
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372287,2025-02-28T17:00:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:44607,FBC Liberec,6,5,-1,42,45,-3,23,23,46,27,19,1.2,2.4,-1.2,5.6,5.2,8.8,5.8,1.8,1.8,home_win,1,10,7,2024-2025,2023-2024,192.727972027972,165.07538461538462,27.652587412587366
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788891,2025-02-28T17:30:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:4143,Jonkopings IK,5,8,3,39,27,12,22,22,2,-26,28,2.4,1.2,1.2,5.8,5.0,6.2,6.2,1.8,1.2,away_win,0,5,6,2024-2025,2023-2024,126.60853846153846,116.67090301003344,9.937635451505017
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792161,2025-02-28T19:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:224502,EraViikingit,12,8,-4,12,27,-15,28,28,-120,-51,-69,0.0,1.2,-1.2,3.4,10.0,3.0,4.4,0.0,0.6,away_win,0,4,8,2024-2025,2023-2024,96.43517636037797,127.95454545454544,-31.519369094167473
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788895,2025-03-01T14:00:00+00:00,sr:competitor:5744,FC Helsingborg,sr:competitor:118114,FBC Kalmarsund,14,7,-7,12,33,-21,22,22,-63,3,-66,0.6,0.6,0.0,4.2,8.8,6.0,6.0,0.6,1.8,away_win,0,4,6,2024-2025,2023-2024,103.1291958041958,141.97392307692309,-38.84472727272728
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788889,2025-03-01T14:00:00+00:00,sr:competitor:4146,Warberg IC,sr:competitor:5745,IBF Falun,12,3,-9,18,51,-33,22,22,-34,70,-104,0.6,2.4,-1.7999999999999998,2.0,4.6,6.4,4.8,0.6,2.4,away_win,0,4,8,2024-2025,2023-2024,,172.2306853146853,
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792163,2025-03-01T14:00:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:322573,Nurmon Jymy,3,11,8,66,18,48,28,29,77,-84,161,2.4,1.2,1.2,8.8,5.8,4.0,7.8,1.8,0.6,home_win,1,6,5,2024-2025,2023-2024,110.3169827586207,117.42648902821315,-7.109506269592458
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788887,2025-03-01T14:00:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:4144,Storvreta IBK,2,1,-1,60,60,0,22,22,76,86,-10,3.0,2.4,0.6000000000000001,8.6,3.8,7.0,3.0,3.0,2.4,home_win,1,4,3,2024-2025,2023-2024,166.86244343891403,166.8663879598662,-0.0039445209521602465
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788897,2025-03-01T15:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:4138,Pixbo Wallenstam,10,4,-6,21,48,-27,22,22,-27,42,-69,1.2,2.4,-1.2,3.8,5.4,7.8,4.0,0.0,1.8,away_win,0,3,9,2024-2025,2023-2024,88.92169230769231,173.57461538461538,-84.65292307692307
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792165,2025-03-01T15:00:00+00:00,sr:competitor:4158,Happee Jyvaskyla,sr:competitor:224502,EraViikingit,7,8,1,42,30,12,28,29,-10,-47,37,1.8,1.8,0.0,5.2,5.0,4.4,3.6,1.2,1.2,home_win,1,6,5,2024-2025,2023-2024,157.12774926686217,127.95454545454544,29.17320381231673
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372289,2025-03-01T16:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:173258,Sokol Kral Vinohrady,12,9,-3,21,24,-3,23,23,-37,-47,10,0.6,1.8,-1.2000000000000002,5.0,6.2,6.0,6.8,0.0,1.2,away_win,0,2,3,2024-2025,2023-2024,97.08001672240802,101.25946153846157,-4.179444816053547
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792167,2025-03-02T14:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:7984,TPS Turku,5,6,1,57,57,0,29,29,53,34,19,1.8,2.4,-0.5999999999999999,6.2,4.4,5.0,2.8,3.0,1.8,home_win,1,4,3,2024-2025,2023-2024,157.2973484848485,146.9802236070381,10.317124877810386
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372291,2025-03-02T14:30:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:25902,Tatran Stresovice,13,3,-10,21,51,-30,23,22,-56,73,-129,1.2,2.4,-1.2,4.8,6.6,6.2,4.0,2.4,2.4,away_win,0,4,9,2024-2025,2023-2024,121.86317725752508,184.4081304347826,-62.544953177257526
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788893,2025-03-02T15:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:118116,Thorengruppen SK,13,9,-4,15,21,-6,22,22,-73,-3,-70,0.6,0.6,0.0,4.0,8.6,4.6,5.4,0.6,0.6,home_win,1,4,3,2024-2025,2023-2024,116.86928671328673,131.09846153846155,-14.229174825174823
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792169,2025-03-02T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:282983,LASB Lahti,10,12,2,18,12,6,30,29,-40,-124,84,0.0,0.0,0.0,4.0,5.6,3.8,9.2,1.2,0.6,home_win,1,5,4,2024-2025,2023-2024,147.93636363636364,96.43517636037797,51.50118727598567
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788885,2025-03-02T16:00:00+00:00,sr:competitor:4135,IBK Dalen,sr:competitor:24122,Mullsjo AIS,11,7,-4,21,36,-15,22,22,-53,0,-53,1.2,1.8,-0.6000000000000001,4.8,6.0,6.4,6.0,1.2,1.8,away_win,0,4,9,2024-2025,2023-2024,,159.37683946488295,
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372297,2025-03-02T16:00:00+00:00,sr:competitor:44605,Bulldogs Brno,sr:competitor:44609,Florbal Mlada Boleslav,14,1,-13,0,54,-54,22,21,-114,122,-236,0.0,3.0,-3.0,4.0,8.6,12.0,3.8,0.0,3.0,away_win,0,3,22,2024-2025,2023-2024,,237.2923076923077,
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372293,2025-03-02T17:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44611,Sokoli Pardubice,4,10,6,48,24,24,22,22,43,-56,99,1.8,1.2,0.6000000000000001,4.6,5.6,4.0,7.6,2.4,1.2,home_win,1,6,4,2024-2025,2023-2024,166.6153846153846,86.4702797202797,80.14510489510491
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792171,2025-03-03T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:65930,Westend Indians,10,5,-5,21,57,-36,28,28,-99,63,-162,0.0,1.8,-1.8,3.6,9.2,7.8,5.0,0.6,2.4,away_win,0,3,14,2024-2025,2023-2024,76.67412599858429,139.88138228356496,-63.20725628498067
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788899,2025-03-04T17:30:00+00:00,sr:competitor:118116,Thorengruppen SK,sr:competitor:4135,IBK Dalen,9,11,2,21,21,0,23,23,-4,-58,54,0.6,1.2,-0.6,4.6,5.0,4.6,6.4,1.2,1.2,away_win,0,6,7,2024-2025,2023-2024,131.09846153846155,,
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788901,2025-03-04T17:30:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:4142,AIK Innebandy,8,13,5,30,18,12,23,23,-25,-72,47,1.8,0.6,1.2000000000000002,6.0,5.6,3.4,8.2,0.6,0.6,away_win,0,4,5,2024-2025,2023-2024,116.67090301003344,116.86928671328673,-0.1983837032532847
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372219,2025-03-05T17:00:00+00:00,sr:competitor:44609,Florbal Mlada Boleslav,sr:competitor:25902,Tatran Stresovice,1,3,2,57,54,3,22,23,141,78,63,3.0,2.4,0.6000000000000001,14.6,3.0,6.6,4.0,3.0,2.4,home_win,1,9,5,2024-2025,2023-2024,237.2923076923077,184.4081304347826,52.884177257525096
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788911,2025-03-05T17:30:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:5744,FC Helsingborg,4,14,10,51,12,39,23,23,48,-65,113,2.4,0.6,1.7999999999999998,8.0,4.2,4.2,7.2,1.2,0.6,home_win,1,16,3,2024-2025,2023-2024,173.57461538461538,103.1291958041958,70.44541958041958
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788909,2025-03-05T17:30:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:610450,Nykvarns IBF Ungdom,3,11,8,54,21,33,23,23,74,-33,107,3.0,0.6,2.4,7.6,4.0,3.4,6.4,2.4,1.8,home_win,1,6,2,2024-2025,2023-2024,172.2306853146853,88.92169230769231,83.30899300699299
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788905,2025-03-05T17:30:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:4146,Warberg IC,5,13,8,39,18,21,23,23,5,-38,43,1.8,0.6,1.2000000000000002,6.6,5.4,2.8,5.4,1.8,1.2,home_win,1,4,3,2024-2025,2023-2024,159.37683946488295,,
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788903,2025-03-05T17:30:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:41254,Linkoping IBK,2,6,4,60,39,21,23,23,85,1,84,1.8,1.8,0.0,6.8,3.8,5.6,5.6,2.4,2.4,home_win,1,6,1,2024-2025,2023-2024,166.8663879598662,126.60853846153846,40.25784949832773
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372311,2025-03-06T17:00:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:44606,FBC Kladno,13,11,-2,21,24,-3,24,24,-61,-60,-1,1.2,1.2,0.0,4.6,7.2,4.8,7.2,1.8,3.0,home_win,1,5,3,2024-2025,2023-2024,121.86317725752508,,
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788907,2025-03-06T17:30:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:34558,Vaxjo IBK,7,2,-5,36,63,-27,23,23,5,77,-72,1.2,3.0,-1.8,6.4,5.8,6.6,3.6,1.2,3.0,home_win,1,9,6,2024-2025,2023-2024,141.97392307692309,166.86244343891403,-24.888520361990942
sr:competition:829,Extraliga,czech,sr:season:122215,Extraliga 24/25,Extraliga 24/25,sr:sport_event:52372023,2025-03-07T09:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:44605,Bulldogs Brno,10,14,4,24,0,24,23,23,-58,-133,75,1.2,0.0,1.2,3.8,7.0,4.0,12.2,0.0,0.0,home_win,1,5,1,2024-2025,2023-2024,86.4702797202797,,
sr:competition:306,F-Liiga,finland,sr:season:121369,F-Liiga 24/25,F-Liiga 24/25,sr:sport_event:51792173,2025-03-07T16:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:25241,Nokian KRP,2,3,1,69,66,3,29,29,78,96,-18,2.4,1.8,0.5999999999999999,8.6,6.4,4.6,3.2,1.8,1.8,away_win,0,5,6,2024-2025,2023-2024,110.3169827586207,201.7819493006993,-91.4649665420786
sr:competition:255,Svenska Superligan,sweden,sr:season:121363,Svenska Superligan 24/25,Svenska Superligan 24/25,sr:sport_event:51788921,2025-03-07T18:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:4142,AIK Innebandy,11,12,1,21,21,0,24,24,-37,-71,34,0.6,1.2,-0.6,2.8,6.0,3.8,7.4,0.0,1.2,home_win,1,5,3,2024-2025,2023-2024,88.92169230769231,116.86928671328673,-27.947594405594415
