competition_id,league,season,home_rank,away_rank,rank_diff,home_table_points,away_table_points,table_points_diff,home_played,away_played,home_goal_diff,away_goal_diff,goal_diff_diff,home_form_last5,away_form_last5,form_diff_last5,home_goals_for_avg_last5,home_goals_against_avg_last5,away_goals_for_avg_last5,away_goals_against_avg_last5,home_home_form_last5,away_away_form_last5,season_norm,roster_prev_season,home_roster_strength,away_roster_strength,roster_strength_diff,target_home_win
sr:competition:255,sweden,Svenska Superligan 25/26,5,7,2,12,12,0,7,7,15,10,5,1.2,1.2,0.0,6.6,5.6,5.8,4.6,2.0,2.0,2025-2026,2024-2025,150.44692307692307,174.95767832167832,-24.510755244755245,0
sr:competition:255,sweden,Svenska Superligan 25/26,7,9,2,12,12,0,7,7,12,-4,16,1.8,1.8,0.0,5.8,3.8,5.0,5.6,3.0,0.75,2025-2026,2024-2025,134.61524475524476,,,1
sr:competition:306,finland,F-Liiga 25/26,12,4,-8,0,24,-24,9,10,-41,30,-71,0.0,2.4,-2.4,1.6,5.2,6.6,3.8,0.0,2.4,2025-2026,2024-2025,103.57591669315111,210.43223388305847,-106.85631718990736,0
sr:competition:255,sweden,Svenska Superligan 25/26,13,8,-5,3,12,-9,7,7,-22,7,-29,0.6,1.8,-1.2000000000000002,4.6,7.0,5.2,3.8,0.0,3.0,2025-2026,2024-2025,,162.9658862876254,,0
sr:competition:255,sweden,Svenska Superligan 25/26,3,14,11,15,0,15,7,7,11,-31,42,1.8,0.0,1.8,7.4,6.6,4.0,8.8,3.0,0.0,2025-2026,2024-2025,181.90934065934067,,,1
sr:competition:306,finland,F-Liiga 25/26,7,6,-1,12,15,-3,9,10,-5,8,-13,1.8,1.2,0.6000000000000001,5.0,5.0,4.8,4.6,1.2,0.75,2025-2026,2024-2025,114.48352272727271,118.9702106974372,-4.486687970164482,0
sr:competition:829,czech,Extraliga 25/26,10,12,2,9,6,3,8,8,-29,-25,-4,0.6,1.2,-0.6,4.0,8.8,3.6,5.2,1.5,0.6,2025-2026,2024-2025,102.56923076923076,,,1
sr:competition:829,czech,Extraliga 25/26,10,5,-5,9,15,-6,8,8,-22,19,-41,0.6,1.8,-1.2000000000000002,4.2,9.0,6.2,4.2,2.0,2.25,2025-2026,2024-2025,142.605,80.18403857469761,62.42096142530238,1
sr:competition:255,sweden,Svenska Superligan 25/26,10,1,-9,9,18,-9,7,7,-3,23,-26,1.2,2.4,-1.2,5.4,5.8,5.4,3.4,3.0,2.0,2025-2026,2024-2025,142.92123076923076,167.0893684210526,-24.168137651821837,0
sr:competition:306,finland,F-Liiga 25/26,2,3,1,27,27,0,11,10,31,25,6,1.8,2.4,-0.5999999999999999,5.6,3.0,4.8,2.0,2.4,2.4,2025-2026,2024-2025,170.5633116883117,165.85170454545454,4.7116071428571615,1
sr:competition:306,finland,F-Liiga 25/26,2,6,4,27,18,9,11,11,34,13,21,2.4,1.8,0.5999999999999999,7.4,4.2,5.0,3.2,2.4,1.2,2025-2026,2024-2025,210.43223388305847,118.9702106974372,91.46202318562128,1
sr:competition:306,finland,F-Liiga 25/26,11,8,-3,0,9,-9,8,10,-33,-14,-19,0.0,1.2,-1.2,4.2,9.0,3.2,4.2,0.0,0.0,2025-2026,2024-2025,147.11635971786836,,,1
sr:competition:255,sweden,Svenska Superligan 25/26,6,7,1,15,15,0,7,7,5,-3,8,2.4,2.4,0.0,6.2,5.0,6.4,6.0,2.0,1.5,2025-2026,2024-2025,136.00192307692305,104.62692307692308,31.37499999999997,1
sr:competition:255,sweden,Svenska Superligan 25/26,11,12,1,9,3,6,7,7,-8,-12,4,1.8,0.6,1.2000000000000002,4.8,4.6,4.4,6.4,1.0,0.0,2025-2026,2024-2025,81.66068227424748,94.696529340225,-13.03584706597752,1
sr:competition:829,czech,Extraliga 25/26,13,9,-4,3,9,-6,8,8,-29,7,-36,0.6,1.2,-0.6,2.8,6.6,6.0,4.6,0.75,0.0,2025-2026,2024-2025,82.48261538461537,148.40608695652173,-65.92347157190636,0
sr:competition:829,czech,Extraliga 25/26,11,14,3,6,3,3,8,8,-21,-54,33,1.2,0.6,0.6,6.2,6.6,2.8,8.6,1.2,0.75,2025-2026,2024-2025,187.92125506072875,,,1
sr:competition:829,czech,Extraliga 25/26,2,4,2,21,18,3,8,8,43,10,33,2.4,1.8,0.5999999999999999,9.0,5.8,5.4,4.8,3.0,1.5,2025-2026,2024-2025,233.35903010033445,138.41794871794872,94.94108138238573,1
sr:competition:829,czech,Extraliga 25/26,1,11,10,24,9,15,8,8,71,-20,91,3.0,1.2,1.8,11.2,2.8,3.2,4.8,3.0,1.0,2025-2026,2024-2025,225.45104895104896,98.88653846153846,126.5645104895105,1
sr:competition:829,czech,Extraliga 25/26,6,3,-3,15,21,-6,8,8,7,43,-36,1.8,2.4,-0.5999999999999999,6.8,6.2,9.8,4.4,1.5,2.25,2025-2026,2024-2025,141.18045576162967,170.94093681254805,-29.760481050918372,0
sr:competition:306,finland,F-Liiga 25/26,7,12,5,12,0,12,10,10,-10,-45,35,1.2,0.0,1.2,4.4,5.6,2.2,5.8,1.2,0.0,2025-2026,2024-2025,114.48352272727271,103.57591669315111,10.9076060341216,1
sr:competition:306,finland,F-Liiga 25/26,4,12,8,24,0,24,10,11,40,-46,86,2.4,0.0,2.4,7.4,2.4,2.8,5.4,2.25,0.0,2025-2026,2024-2025,198.01194805194805,103.57591669315111,94.43603135879694,1
sr:competition:306,finland,F-Liiga 25/26,9,1,-8,6,30,-24,8,12,-24,44,-68,0.0,2.4,-2.4,1.4,6.4,8.6,4.2,0.75,2.4,2025-2026,2024-2025,128.13636363636363,210.43223388305847,-82.29587024669485,0
sr:competition:306,finland,F-Liiga 25/26,5,2,-3,21,30,-9,10,12,27,32,-5,3.0,2.4,0.6000000000000001,8.0,3.0,5.6,2.6,1.8,2.4,2025-2026,2024-2025,216.08221774193547,170.5633116883117,45.518906053623766,0
sr:competition:829,czech,Extraliga 25/26,13,9,-4,3,12,-9,9,9,-31,-27,-4,0.6,1.2,-0.6,2.6,6.2,3.8,6.2,0.6,0.75,2025-2026,2024-2025,82.48261538461537,102.56923076923076,-20.086615384615385,1
sr:competition:306,finland,F-Liiga 25/26,10,9,-1,6,6,0,9,9,-44,-32,-12,1.2,0.0,1.2,3.8,8.2,1.4,7.4,0.6,0.75,2025-2026,2024-2025,130.11308929113156,128.13636363636363,1.9767256547679324,0
sr:competition:306,finland,F-Liiga 25/26,4,3,-1,27,27,0,11,11,24,44,-20,1.8,2.4,-0.5999999999999999,3.8,2.2,7.8,2.8,3.0,2.4,2025-2026,2024-2025,165.85170454545454,198.01194805194805,-32.160243506493515,0
sr:competition:306,finland,F-Liiga 25/26,8,7,-1,9,15,-6,11,11,-15,-9,-6,1.2,1.2,0.0,3.0,4.0,4.2,5.4,2.25,1.5,2025-2026,2024-2025,,114.48352272727271,,0
sr:competition:255,sweden,Svenska Superligan 25/26,7,12,5,15,3,12,8,8,-6,-16,10,2.4,0.6,1.7999999999999998,7.0,6.6,4.8,6.4,2.4,0.0,2025-2026,2024-2025,104.62692307692308,94.696529340225,9.930393736698079,1
sr:competition:255,sweden,Svenska Superligan 25/26,7,9,2,15,12,3,8,8,8,-4,12,1.8,1.8,0.0,6.2,5.0,5.2,4.4,0.75,1.5,2025-2026,2024-2025,162.9658862876254,81.66068227424748,81.30520401337793,0
sr:competition:255,sweden,Svenska Superligan 25/26,6,2,-4,15,18,-3,8,8,11,16,-5,1.8,1.8,0.0,6.4,4.6,7.2,6.6,1.5,1.5,2025-2026,2024-2025,174.95767832167832,181.90934065934067,-6.951662337662356,0
sr:competition:255,sweden,Svenska Superligan 25/26,1,9,8,21,12,9,8,8,28,14,14,2.4,1.2,1.2,5.6,3.8,5.8,4.8,3.0,1.5,2025-2026,2024-2025,167.0893684210526,150.44692307692307,16.642445344129527,1
sr:competition:255,sweden,Svenska Superligan 25/26,5,11,6,15,9,6,8,8,13,-8,21,1.8,0.6,1.2000000000000002,5.2,4.4,4.6,6.6,3.0,0.0,2025-2026,2024-2025,134.61524475524476,142.92123076923076,-8.305986013986,1
sr:competition:829,czech,Extraliga 25/26,12,1,-11,6,27,-21,9,9,-27,79,-106,1.2,3.0,-1.8,3.6,5.4,10.2,2.0,1.0,3.0,2025-2026,2024-2025,,225.45104895104896,,0
sr:competition:255,sweden,Svenska Superligan 25/26,10,13,3,12,3,9,8,8,-5,-23,18,1.8,0.6,1.2000000000000002,4.8,4.4,5.2,7.6,3.0,0.75,2025-2026,2024-2025,,,,1
sr:competition:255,sweden,Svenska Superligan 25/26,14,4,-10,0,18,-18,8,8,-36,8,-44,0.0,2.4,-2.4,4.8,9.2,6.6,5.0,0.0,2.25,2025-2026,2024-2025,,136.00192307692305,,0
sr:competition:306,finland,F-Liiga 25/26,6,9,3,18,9,9,12,10,3,-28,31,1.8,0.6,1.2000000000000002,4.8,4.8,2.6,7.2,1.8,1.2,2025-2026,2024-2025,118.9702106974372,128.13636363636363,-9.16615293892643,1
sr:competition:829,czech,Extraliga 25/26,2,3,1,24,24,0,9,9,47,47,0,2.4,2.4,0.0,7.8,5.8,8.6,4.8,3.0,2.4,2025-2026,2024-2025,233.35903010033445,170.94093681254805,62.418093287786405,1
sr:competition:829,czech,Extraliga 25/26,4,10,6,18,9,9,9,9,6,-16,22,1.2,1.8,-0.6000000000000001,5.4,5.8,6.6,5.8,3.0,0.0,2025-2026,2024-2025,138.41794871794872,187.92125506072875,-49.503306342780036,1
sr:competition:829,czech,Extraliga 25/26,11,8,-3,9,12,-3,9,9,-28,-21,-7,0.6,1.2,-0.6,2.6,6.0,4.2,7.4,1.2,0.6,2025-2026,2024-2025,98.88653846153846,142.605,-43.718461538461526,1
sr:competition:829,czech,Extraliga 25/26,7,14,7,12,3,9,9,9,9,-59,68,1.8,0.6,1.2000000000000002,6.2,4.2,2.8,7.8,1.8,0.6,2025-2026,2024-2025,148.40608695652173,,,1
sr:competition:306,finland,F-Liiga 25/26,11,4,-7,3,27,-24,9,12,-32,22,-54,0.6,1.2,-0.6,3.6,7.0,3.2,3.2,0.6,1.8,2025-2026,2024-2025,147.11635971786836,165.85170454545454,-18.735344827586175,0
sr:competition:829,czech,Extraliga 25/26,11,6,-5,9,15,-6,10,10,-20,11,-31,1.8,2.4,-0.5999999999999999,6.6,6.0,7.0,4.4,1.8,0.75,2025-2026,2024-2025,187.92125506072875,148.40608695652173,39.51516810420702,0
sr:competition:829,czech,Extraliga 25/26,1,12,11,30,6,24,10,10,90,-30,120,3.0,0.6,2.4,10.2,2.6,3.4,7.0,3.0,0.0,2025-2026,2024-2025,225.45104895104896,82.48261538461537,142.9684335664336,1
sr:competition:829,czech,Extraliga 25/26,8,12,4,12,6,6,10,10,-22,-38,16,1.2,0.6,0.6,4.2,6.6,3.0,7.6,2.25,0.6,2025-2026,2024-2025,142.605,,,1
sr:competition:306,finland,F-Liiga 25/26,5,10,5,21,6,15,11,10,26,-48,74,2.4,0.6,1.7999999999999998,6.8,3.2,3.6,9.0,1.8,0.75,2025-2026,2024-2025,216.08221774193547,130.11308929113156,85.96912845080391,1
sr:competition:829,czech,Extraliga 25/26,6,2,-4,15,27,-12,9,10,18,50,-32,1.2,3.0,-1.8,5.8,4.6,9.0,4.6,1.5,2.4,2025-2026,2024-2025,80.18403857469761,233.35903010033445,-153.17499152563684,0
sr:competition:829,czech,Extraliga 25/26,9,7,-2,12,15,-3,10,9,-27,3,-30,1.2,1.8,-0.6000000000000001,3.2,6.2,6.8,5.0,1.8,2.25,2025-2026,2024-2025,98.88653846153846,141.18045576162967,-42.29391730009121,1
sr:competition:829,czech,Extraliga 25/26,10,14,4,12,3,9,10,10,-28,-61,33,1.2,0.6,0.6,4.0,6.2,4.2,6.8,1.8,0.6,2025-2026,2024-2025,102.56923076923076,,,1
sr:competition:829,czech,Extraliga 25/26,9,4,-5,15,21,-6,11,10,-23,10,-33,1.8,1.2,0.6000000000000001,4.0,5.0,5.6,5.6,1.8,1.2,2025-2026,2024-2025,98.88653846153846,138.41794871794872,-39.531410256410254,0
sr:competition:306,finland,F-Liiga 25/26,4,5,1,30,24,6,13,12,24,38,-14,1.8,2.4,-0.5999999999999999,3.8,3.0,8.0,2.6,2.4,2.4,2025-2026,2024-2025,165.85170454545454,216.08221774193547,-50.23051319648093,0
sr:competition:306,finland,F-Liiga 25/26,3,11,8,30,3,27,12,10,46,-34,80,2.4,0.6,1.7999999999999998,8.0,2.8,3.2,6.4,2.4,0.0,2025-2026,2024-2025,198.01194805194805,147.11635971786836,50.89558833407969,1
sr:competition:255,sweden,Svenska Superligan 25/26,11,10,-1,9,12,-3,9,9,-9,11,-20,0.6,1.2,-0.6,4.6,6.4,5.2,4.6,2.25,1.2,2025-2026,2024-2025,142.92123076923076,150.44692307692307,-7.52569230769231,1
sr:competition:255,sweden,Svenska Superligan 25/26,1,2,1,24,21,3,9,9,31,20,11,2.4,1.8,0.5999999999999999,5.4,3.6,6.8,5.6,3.0,1.8,2025-2026,2024-2025,167.0893684210526,181.90934065934067,-14.819972238288074,1
sr:competition:306,finland,F-Liiga 25/26,12,9,-3,0,9,-9,12,11,-50,-31,-19,0.0,0.6,-0.6,3.0,6.2,3.6,7.6,0.0,1.2,2025-2026,2024-2025,103.57591669315111,128.13636363636363,-24.56044694321251,0
sr:competition:255,sweden,Svenska Superligan 25/26,12,6,-6,3,15,-12,9,9,-22,7,-29,0.6,1.2,-0.6,4.6,7.2,3.4,4.2,0.75,2.25,2025-2026,2024-2025,94.696529340225,174.95767832167832,-80.26114898145332,0
sr:competition:255,sweden,Svenska Superligan 25/26,13,14,1,3,0,3,9,9,-25,-37,12,0.6,0.0,0.6,5.2,7.2,4.8,7.6,0.0,0.0,2025-2026,2024-2025,,,,1
sr:competition:255,sweden,Svenska Superligan 25/26,8,9,1,15,15,0,9,9,-2,-3,1,1.8,2.4,-0.5999999999999999,6.0,5.0,5.0,3.6,1.5,0.6,2025-2026,2024-2025,81.66068227424748,,,1
sr:competition:255,sweden,Svenska Superligan 25/26,7,4,-3,18,18,0,9,9,0,14,-14,2.4,2.4,0.0,7.4,6.0,5.8,4.6,2.4,0.75,2025-2026,2024-2025,104.62692307692308,134.61524475524476,-29.988321678321682,1
sr:competition:306,finland,F-Liiga 25/26,7,3,-4,18,33,-15,12,13,-3,33,-36,1.8,3.0,-1.2,4.8,4.6,6.4,2.8,1.8,2.4,2025-2026,2024-2025,114.48352272727271,170.5633116883117,-56.079788961038986,0
sr:competition:306,finland,F-Liiga 25/26,2,9,7,33,9,24,13,12,52,-21,73,2.4,1.2,1.2,9.4,3.6,2.4,4.4,2.4,0.0,2025-2026,2024-2025,210.43223388305847,,,1
sr:competition:306,finland,F-Liiga 25/26,6,3,-3,21,33,-12,13,13,6,51,-45,1.8,3.0,-1.2,5.8,5.6,9.0,2.6,2.4,3.0,2025-2026,2024-2025,118.9702106974372,198.01194805194805,-79.04173735451086,1
sr:competition:255,sweden,Svenska Superligan 25/26,8,3,-5,15,21,-6,9,9,6,9,-3,1.2,2.4,-1.2,6.0,5.6,6.4,5.4,0.6,2.4,2025-2026,2024-2025,162.9658862876254,136.00192307692305,26.96396321070236,0
sr:competition:829,czech,Extraliga 25/26,8,14,6,15,3,12,11,11,-17,-63,46,1.8,0.6,1.2000000000000002,5.0,5.8,4.4,5.6,2.4,0.6,2025-2026,2024-2025,142.605,,,0
sr:competition:306,finland,F-Liiga 25/26,9,2,-7,9,36,-27,13,14,-33,37,-70,0.6,3.0,-2.4,1.8,6.8,6.6,3.4,1.8,2.4,2025-2026,2024-2025,,170.5633116883117,,0
sr:competition:306,finland,F-Liiga 25/26,10,11,1,6,3,3,11,11,-60,-39,-21,0.0,0.6,-0.6,3.2,11.2,3.0,7.0,0.6,0.0,2025-2026,2024-2025,130.11308929113156,147.11635971786836,-17.003270426736805,0
sr:competition:829,czech,Extraliga 25/26,3,6,3,24,15,9,10,10,44,10,34,1.8,0.6,1.2000000000000002,8.6,5.6,4.2,6.4,3.0,1.8,2025-2026,2024-2025,170.94093681254805,80.18403857469761,90.75689823785044,1
sr:competition:829,czech,Extraliga 25/26,2,13,11,30,6,24,11,11,58,-43,101,3.0,0.6,2.4,10.2,4.6,3.0,7.8,3.0,0.6,2025-2026,2024-2025,233.35903010033445,,,1
sr:competition:829,czech,Extraliga 25/26,11,9,-2,9,15,-6,11,11,-24,-26,2,1.2,1.8,-0.6000000000000001,5.4,6.0,4.4,4.0,1.8,0.6,2025-2026,2024-2025,187.92125506072875,102.56923076923076,85.352024291498,1
sr:competition:829,czech,Extraliga 25/26,7,12,5,15,6,9,10,11,-1,-39,38,1.2,0.6,0.6,5.6,5.6,3.2,7.2,1.2,0.0,2025-2026,2024-2025,141.18045576162967,82.48261538461537,58.6978403770143,1
sr:competition:306,finland,F-Liiga 25/26,8,7,-1,12,18,-6,12,13,-29,-7,-22,1.2,1.8,-0.6000000000000001,4.2,6.0,5.4,4.8,0.6,1.8,2025-2026,2024-2025,128.13636363636363,114.48352272727271,13.652840909090912,1
sr:competition:829,czech,Extraliga 25/26,9,14,5,15,6,9,12,12,-26,-58,32,1.2,1.2,0.0,3.4,5.2,5.8,5.8,1.8,1.2,2025-2026,2024-2025,98.88653846153846,,,1
sr:competition:306,finland,F-Liiga 25/26,11,4,-7,6,30,-24,12,14,-67,22,-89,0.0,1.2,-1.2,2.6,10.4,3.8,3.6,0.6,1.8,2025-2026,2024-2025,130.11308929113156,165.85170454545454,-35.73861525432298,0
sr:competition:306,finland,F-Liiga 25/26,2,8,6,36,15,21,14,13,64,-25,89,2.4,1.8,0.5999999999999999,9.6,3.0,5.0,5.2,2.4,1.2,2025-2026,2024-2025,210.43223388305847,128.13636363636363,82.29587024669485,1
sr:competition:255,sweden,Svenska Superligan 25/26,14,11,-3,0,12,-12,10,10,-42,-7,-35,0.0,0.6,-0.6,5.0,8.6,3.8,6.4,0.0,0.0,2025-2026,2024-2025,,142.92123076923076,,1
sr:competition:306,finland,F-Liiga 25/26,12,2,-10,0,39,-39,13,15,-52,41,-93,0.0,3.0,-3.0,3.2,6.4,6.2,3.2,0.0,3.0,2025-2026,2024-2025,103.57591669315111,170.5633116883117,-66.98739499516059,1
sr:competition:255,sweden,Svenska Superligan 25/26,6,4,-2,18,21,-3,10,10,9,3,6,1.8,2.4,-0.5999999999999999,3.8,4.0,7.6,5.8,1.2,1.0,2025-2026,2024-2025,174.95767832167832,104.62692307692308,70.33075524475524,1
sr:competition:306,finland,F-Liiga 25/26,7,3,-4,18,33,-15,14,14,-11,50,-61,1.2,2.4,-1.2,3.8,5.0,7.4,3.2,1.2,2.4,2025-2026,2024-2025,114.48352272727271,198.01194805194805,-83.52842532467534,0
sr:competition:306,finland,F-Liiga 25/26,4,9,5,33,9,24,15,14,26,-37,63,1.2,0.0,1.2,3.6,3.4,1.6,7.8,1.8,0.0,2025-2026,2024-2025,165.85170454545454,,,1
sr:competition:255,sweden,Svenska Superligan 25/26,9,13,4,15,3,12,10,10,-6,-24,18,1.8,0.6,1.2000000000000002,5.0,4.4,4.2,6.6,3.0,0.0,2025-2026,2024-2025,,94.696529340225,,1
sr:competition:255,sweden,Svenska Superligan 25/26,6,9,3,18,15,3,10,10,11,5,6,1.8,1.2,0.6000000000000001,5.2,5.2,5.4,5.0,3.0,3.0,2025-2026,2024-2025,134.61524475524476,162.9658862876254,-28.35064153238065,0
sr:competition:829,czech,Extraliga 25/26,10,3,-7,15,27,-12,12,11,-29,49,-78,1.8,1.8,0.0,5.4,4.8,8.8,6.0,1.8,1.8,2025-2026,2024-2025,102.56923076923076,170.94093681254805,-68.37170604331729,1
sr:competition:306,finland,F-Liiga 25/26,2,11,9,39,6,33,16,13,39,-71,110,2.4,0.0,2.4,6.0,4.4,1.8,9.4,2.4,0.6,2025-2026,2024-2025,170.5633116883117,130.11308929113156,40.45022239718014,1
sr:competition:255,sweden,Svenska Superligan 25/26,2,1,-1,24,27,-3,10,10,10,32,-22,2.4,2.4,0.0,6.0,5.0,5.4,3.6,2.25,2.25,2025-2026,2024-2025,136.00192307692305,167.0893684210526,-31.08744534412955,1
sr:competition:255,sweden,Svenska Superligan 25/26,10,8,-2,12,18,-6,10,10,9,1,8,0.6,2.4,-1.7999999999999998,3.8,5.0,6.4,4.6,1.5,1.8,2025-2026,2024-2025,150.44692307692307,81.66068227424748,68.7862408026756,1
sr:competition:829,czech,Extraliga 25/26,13,12,-1,6,6,0,12,12,-50,-40,-10,0.0,0.6,-0.6,3.8,10.2,3.6,6.6,0.75,0.0,2025-2026,2024-2025,,82.48261538461537,,0
sr:competition:829,czech,Extraliga 25/26,7,9,2,18,15,3,13,11,-22,5,-27,1.8,0.6,1.2000000000000002,3.8,4.2,3.8,6.6,1.8,1.2,2025-2026,2024-2025,98.88653846153846,80.18403857469761,18.702499886840855,1
sr:competition:829,czech,Extraliga 25/26,2,10,8,33,15,18,12,12,65,-22,87,3.0,1.2,1.8,11.2,5.6,5.2,7.6,3.0,0.6,2025-2026,2024-2025,233.35903010033445,142.605,90.75403010033446,1
sr:competition:255,sweden,Svenska Superligan 25/26,3,12,9,21,6,15,10,10,19,-20,39,1.8,1.2,0.6000000000000001,7.0,4.6,6.6,6.4,3.0,0.6,2025-2026,2024-2025,181.90934065934067,,,0
sr:competition:829,czech,Extraliga 25/26,7,11,4,18,12,6,11,12,0,-21,21,1.8,1.2,0.6000000000000001,6.0,5.4,5.6,6.8,1.2,0.0,2025-2026,2024-2025,141.18045576162967,187.92125506072875,-46.74079929909908,1
sr:competition:255,sweden,Svenska Superligan 25/26,7,10,3,18,15,3,11,11,8,17,-9,1.2,1.2,0.0,4.6,5.6,5.0,4.4,2.4,0.6,2025-2026,2024-2025,134.61524475524476,150.44692307692307,-15.83167832167831,1
sr:competition:829,czech,Extraliga 25/26,9,5,-4,15,21,-6,12,12,4,3,1,0.0,1.8,-1.8,3.2,7.0,5.4,6.0,1.2,1.8,2025-2026,2024-2025,80.18403857469761,141.18045576162967,-60.996417186932064,0
sr:competition:306,finland,F-Liiga 25/26,4,9,5,36,9,27,16,15,31,-42,73,1.8,0.0,1.8,4.2,2.8,1.4,7.0,1.8,0.0,2025-2026,2024-2025,165.85170454545454,,,1
sr:competition:306,finland,F-Liiga 25/26,8,11,3,15,6,9,14,14,-32,-75,43,1.8,0.0,1.8,5.6,5.6,2.2,8.4,0.6,0.6,2025-2026,2024-2025,128.13636363636363,130.11308929113156,-1.9767256547679324,1
sr:competition:306,finland,F-Liiga 25/26,5,6,1,27,24,3,13,14,40,7,33,2.4,2.4,0.0,7.6,3.0,6.6,5.2,1.8,0.6,2025-2026,2024-2025,216.08221774193547,118.9702106974372,97.11200704449827,1
sr:competition:829,czech,Extraliga 25/26,2,4,2,33,24,9,11,11,99,13,86,3.0,1.2,1.8,9.6,2.4,5.0,5.2,3.0,1.2,2025-2026,2024-2025,225.45104895104896,138.41794871794872,87.03310023310024,1
sr:competition:255,sweden,Svenska Superligan 25/26,11,5,-6,12,21,-9,11,11,-8,11,-19,0.6,1.8,-1.2000000000000002,4.4,6.2,4.0,4.0,2.4,2.4,2025-2026,2024-2025,142.92123076923076,174.95767832167832,-32.036447552447555,0
sr:competition:306,finland,F-Liiga 25/26,4,8,4,36,18,18,15,15,55,-27,82,2.4,1.8,0.5999999999999999,6.8,3.8,5.4,5.2,2.4,1.2,2025-2026,2024-2025,198.01194805194805,128.13636363636363,69.87558441558443,1
sr:competition:306,finland,F-Liiga 25/26,2,7,5,39,18,21,15,15,71,-16,87,3.0,1.2,1.8,11.6,3.4,4.2,5.4,3.0,1.8,2025-2026,2024-2025,210.43223388305847,114.48352272727271,95.94871115578576,1
sr:competition:306,finland,F-Liiga 25/26,12,6,-6,3,24,-21,14,15,-50,0,-50,0.6,1.8,-1.2000000000000002,4.4,6.2,5.2,6.8,0.6,0.6,2025-2026,2024-2025,103.57591669315111,118.9702106974372,-15.394294004286081,0
sr:competition:255,sweden,Svenska Superligan 25/26,2,4,2,27,21,6,11,11,11,17,-6,3.0,1.2,1.8,6.0,4.6,6.0,5.0,2.4,1.2,2025-2026,2024-2025,136.00192307692305,181.90934065934067,-45.90741758241762,0
sr:competition:255,sweden,Svenska Superligan 25/26,6,14,8,21,3,18,11,11,1,-41,42,1.8,0.6,1.2000000000000002,6.8,5.8,6.2,8.6,3.0,0.0,2025-2026,2024-2025,104.62692307692308,,,1
sr:competition:255,sweden,Svenska Superligan 25/26,8,7,-1,18,18,0,11,11,-5,8,-13,1.8,1.2,0.6000000000000001,5.6,5.0,5.0,5.0,3.0,3.0,2025-2026,2024-2025,,162.9658862876254,,0
sr:competition:306,finland,F-Liiga 25/26,10,5,-5,6,30,-24,12,14,-32,47,-79,1.2,2.4,-1.2,4.2,6.0,8.6,2.8,0.6,3.0,2025-2026,2024-2025,147.11635971786836,216.08221774193547,-68.9658580240671,0
sr:competition:255,sweden,Svenska Superligan 25/26,1,9,8,27,18,9,11,11,31,-7,38,2.4,2.4,0.0,5.4,3.6,6.2,5.6,3.0,1.8,2025-2026,2024-2025,167.0893684210526,81.66068227424748,85.42868614680512,1
sr:competition:306,finland,F-Liiga 25/26,11,4,-7,6,39,-33,15,17,-80,35,-115,0.0,2.4,-2.4,1.8,8.2,4.6,2.0,0.0,1.8,2025-2026,2024-2025,130.11308929113156,165.85170454545454,-35.73861525432298,0
sr:competition:255,sweden,Svenska Superligan 25/26,13,12,-1,3,9,-6,11,11,-25,-18,-7,0.0,1.8,-1.8,4.2,7.0,7.2,6.2,0.6,1.2,2025-2026,2024-2025,94.696529340225,,,0
sr:competition:306,finland,F-Liiga 25/26,8,3,-5,18,42,-24,16,18,-40,42,-82,1.8,2.4,-0.5999999999999999,4.8,6.6,5.2,1.6,1.2,2.4,2025-2026,2024-2025,128.13636363636363,165.85170454545454,-37.71534090909091,0
sr:competition:306,finland,F-Liiga 25/26,7,2,-5,18,42,-24,16,16,-21,76,-97,0.6,3.0,-2.4,3.8,6.2,11.2,2.8,0.6,2.4,2025-2026,2024-2025,114.48352272727271,210.43223388305847,-95.94871115578576,0
sr:competition:306,finland,F-Liiga 25/26,11,9,-2,6,9,-3,16,16,-87,-46,-41,0.0,0.0,0.0,1.6,7.0,1.2,7.4,0.0,0.0,2025-2026,2024-2025,130.11308929113156,,,0
sr:competition:306,finland,F-Liiga 25/26,10,12,2,6,3,3,13,15,-33,-55,22,1.2,0.6,0.6,4.2,4.2,4.0,6.0,0.6,0.0,2025-2026,2024-2025,147.11635971786836,103.57591669315111,43.54044302471725,1
sr:competition:306,finland,F-Liiga 25/26,5,4,-1,33,39,-6,15,16,48,68,-20,2.4,2.4,0.0,7.6,3.4,8.4,3.6,2.4,2.4,2025-2026,2024-2025,216.08221774193547,198.01194805194805,18.070269689987413,1
sr:competition:306,finland,F-Liiga 25/26,1,11,10,45,6,39,17,17,78,-90,168,3.0,0.0,3.0,9.6,2.8,1.6,6.2,3.0,0.6,2025-2026,2024-2025,210.43223388305847,130.11308929113156,80.31914459192691,1
sr:competition:306,finland,F-Liiga 25/26,2,7,5,45,18,27,19,17,45,-23,68,3.0,0.0,3.0,5.8,1.2,2.8,6.8,1.8,1.2,2025-2026,2024-2025,165.85170454545454,114.48352272727271,51.368181818181824,0
sr:competition:306,finland,F-Liiga 25/26,10,4,-6,9,39,-30,14,17,-32,67,-99,1.2,1.8,-0.6000000000000001,4.6,4.6,8.2,4.0,1.2,1.8,2025-2026,2024-2025,147.11635971786836,198.01194805194805,-50.89558833407969,0
sr:competition:306,finland,F-Liiga 25/26,6,12,6,27,3,24,16,16,5,-56,61,1.8,0.6,1.2000000000000002,5.6,7.2,4.2,6.2,2.4,0.0,2025-2026,2024-2025,118.9702106974372,103.57591669315111,15.394294004286081,1
