competition_id,league,season,home_rank,away_rank,rank_diff,home_table_points,away_table_points,table_points_diff,home_played,away_played,home_goal_diff,away_goal_diff,goal_diff_diff,home_form_last5,away_form_last5,form_diff_last5,home_goals_for_avg_last5,home_goals_against_avg_last5,away_goals_for_avg_last5,away_goals_against_avg_last5,home_home_form_last5,away_away_form_last5,target_home_win
sr:competition:306,finland,F-Liiga 25/26,6,2,-4,9,21,-12,7,7,3,22,-19,1.2,3.0,-1.8,5.2,4.8,6.4,3.4,1.5,3.0,1
sr:competition:306,finland,F-Liiga 25/26,8,12,4,6,0,6,8,7,-8,-34,26,0.6,0.0,0.6,3.8,6.2,2.2,6.6,2.0,0.0,1
sr:competition:306,finland,F-Liiga 25/26,7,5,-2,9,12,-3,7,7,-4,11,-15,1.8,2.4,-0.5999999999999999,5.0,4.4,7.8,4.2,1.5,2.0,0
sr:competition:829,czech,Extraliga 25/26,8,3,-5,6,15,-9,5,5,-12,29,-41,1.2,3.0,-1.8,3.8,6.2,8.8,3.0,1.5,3.0,0
sr:competition:829,czech,Extraliga 25/26,8,2,-6,6,15,-9,5,5,-17,52,-69,1.2,3.0,-1.8,5.8,9.2,14.4,4.0,3.0,3.0,0
sr:competition:829,czech,Extraliga 25/26,10,7,-3,3,6,-3,5,5,-2,-10,8,0.6,1.2,-0.6,5.8,6.2,5.4,7.4,1.0,1.0,1
sr:competition:306,finland,F-Liiga 25/26,2,6,4,21,12,9,9,8,21,5,16,1.8,1.2,0.6000000000000001,5.4,4.0,4.6,4.2,2.25,1.0,1
sr:competition:829,czech,Extraliga 25/26,13,5,-8,0,12,-12,5,5,-23,21,-44,0.0,2.4,-2.4,4.8,9.4,6.6,2.4,0.0,3.0,1
sr:competition:306,finland,F-Liiga 25/26,2,10,8,21,6,15,8,6,23,-20,43,2.4,1.2,1.2,5.8,4.2,3.2,5.8,2.25,1.0,1
sr:competition:829,czech,Extraliga 25/26,4,12,8,15,3,12,5,5,10,-15,25,3.0,0.6,2.4,6.2,4.2,3.4,6.4,3.0,0.0,1
sr:competition:829,czech,Extraliga 25/26,11,4,-7,3,15,-12,5,6,-12,30,-42,0.6,2.4,-1.7999999999999998,3.0,5.4,9.2,5.4,1.5,2.25,0
sr:competition:829,czech,Extraliga 25/26,14,6,-8,0,9,-9,5,6,-48,-3,-45,0.0,1.2,-1.2,3.0,12.6,5.0,6.4,0.0,2.0,0
sr:competition:306,finland,F-Liiga 25/26,4,5,1,18,15,3,7,8,20,17,3,2.4,2.4,0.0,6.4,3.0,7.2,4.0,3.0,2.25,0
sr:competition:829,czech,Extraliga 25/26,1,3,2,18,18,0,6,6,63,35,28,3.0,3.0,0.0,13.8,3.6,9.4,3.2,3.0,3.0,1
sr:competition:306,finland,F-Liiga 25/26,10,8,-2,6,9,-3,7,8,-28,-10,-18,1.2,1.8,-0.6000000000000001,4.0,6.8,4.4,4.8,1.0,1.0,0
sr:competition:306,finland,F-Liiga 25/26,3,1,-2,21,24,-3,8,9,20,31,-11,2.4,2.4,0.0,5.8,3.4,7.4,4.8,3.0,3.0,1
sr:competition:255,czech,Svenska Superligan 25/26,10,9,-1,9,9,0,6,6,-8,1,-9,1.8,1.8,0.0,5.0,6.2,6.2,5.6,3.0,0.0,1
sr:competition:255,czech,Svenska Superligan 25/26,5,9,4,12,9,3,6,6,8,14,-6,1.8,1.2,0.6000000000000001,5.6,4.2,7.0,5.4,1.0,1.0,0
sr:competition:306,finland,F-Liiga 25/26,12,2,-10,0,24,-24,8,10,-36,26,-62,0.0,1.8,-1.8,2.0,5.8,5.2,3.4,0.0,2.4,0
sr:competition:306,finland,F-Liiga 25/26,11,4,-7,0,18,-18,7,8,-23,19,-42,0.0,2.4,-2.4,4.6,7.8,6.2,2.8,0.0,2.25,0
sr:competition:306,finland,F-Liiga 25/26,5,9,4,18,6,12,9,6,18,-11,29,2.4,1.2,1.2,6.8,4.0,2.6,4.6,1.5,1.0,1
sr:competition:255,czech,Svenska Superligan 25/26,9,2,-7,12,15,-3,6,6,-4,12,-16,1.8,2.4,-0.5999999999999999,5.6,6.8,7.4,6.2,2.25,2.0,1
sr:competition:255,czech,Svenska Superligan 25/26,6,13,7,12,0,12,6,6,11,-23,34,1.8,0.0,1.8,5.4,3.4,3.4,6.8,2.0,0.0,0
sr:competition:255,czech,Svenska Superligan 25/26,1,5,4,15,12,3,6,6,22,13,9,2.4,2.4,0.0,6.4,3.2,6.2,3.4,3.0,1.0,1
sr:competition:306,finland,F-Liiga 25/26,6,8,2,12,9,3,9,9,0,-6,6,1.2,1.2,0.0,4.2,4.6,4.0,3.6,1.8,0.0,1
sr:competition:829,czech,Extraliga 25/26,10,7,-3,6,6,0,6,6,-18,1,-19,1.2,1.2,0.0,4.4,7.0,7.0,6.0,1.0,0.0,1
sr:competition:829,czech,Extraliga 25/26,14,11,-3,0,3,-3,6,6,-57,-19,-38,0.0,0.6,-0.6,2.6,11.8,4.0,5.6,0.0,0.0,0
sr:competition:829,czech,Extraliga 25/26,11,5,-6,6,12,-6,6,6,-28,19,-47,0.6,1.8,-1.2000000000000002,4.8,10.6,7.0,4.2,2.0,2.0,0
sr:competition:829,czech,Extraliga 25/26,13,12,-1,3,3,0,6,6,-21,-19,-2,0.6,0.6,0.0,5.6,7.4,3.2,6.2,0.75,0.0,1
sr:competition:255,czech,Svenska Superligan 25/26,14,11,-3,0,6,-6,6,6,-29,-10,-19,0.0,1.2,-1.2,4.0,8.6,3.8,4.6,0.0,1.0,0
sr:competition:829,czech,Extraliga 25/26,9,4,-5,6,18,-12,6,6,-13,14,-27,1.2,3.0,-1.8,5.0,7.4,6.2,4.2,1.5,3.0,1
sr:competition:255,czech,Svenska Superligan 25/26,12,8,-4,3,12,-9,6,6,-11,4,-15,0.6,1.8,-1.2000000000000002,4.4,6.4,5.6,5.2,1.0,2.0,0
sr:competition:829,czech,Extraliga 25/26,5,1,-4,15,21,-6,7,7,23,67,-44,1.8,3.0,-1.2,6.4,3.8,12.8,3.8,2.0,3.0,0
sr:competition:829,czech,Extraliga 25/26,3,7,4,18,9,9,7,7,31,-10,41,2.4,1.2,1.2,8.0,4.8,5.0,7.2,3.0,0.75,1
sr:competition:829,czech,Extraliga 25/26,13,14,1,3,0,3,7,7,-25,-58,33,0.6,0.0,0.6,2.8,6.2,2.0,11.0,1.0,0.0,0
sr:competition:829,czech,Extraliga 25/26,9,11,2,6,6,0,7,7,0,-18,18,1.2,1.2,0.0,7.0,5.6,4.2,4.6,1.5,0.75,1
sr:competition:829,czech,Extraliga 25/26,8,12,4,9,6,3,7,7,-17,-32,15,1.2,0.0,1.2,3.0,6.6,4.0,10.8,1.5,0.0,0
sr:competition:829,czech,Extraliga 25/26,6,4,-2,12,18,-6,7,7,6,11,-5,1.8,2.4,-0.5999999999999999,6.4,5.8,4.8,3.8,1.0,2.0,1
sr:competition:829,czech,Extraliga 25/26,3,11,8,18,6,12,7,7,37,-15,52,2.4,1.2,1.2,9.8,5.2,6.0,5.4,3.0,0.0,1
sr:competition:306,finland,F-Liiga 25/26,9,3,-6,6,24,-18,7,9,-20,21,-41,0.6,2.4,-1.7999999999999998,1.6,5.6,5.2,2.8,1.0,2.4,0
sr:competition:306,finland,F-Liiga 25/26,10,4,-6,6,21,-15,8,9,-33,29,-62,1.2,2.4,-1.2,4.2,7.4,6.2,3.2,0.75,2.4,0
sr:competition:255,czech,Svenska Superligan 25/26,5,7,2,12,12,0,7,7,15,10,5,1.2,1.2,0.0,6.6,5.6,5.8,4.6,2.0,2.0,0
sr:competition:255,czech,Svenska Superligan 25/26,7,9,2,12,12,0,7,7,12,-4,16,1.8,1.8,0.0,5.8,3.8,5.0,5.6,3.0,0.75,1
sr:competition:306,finland,F-Liiga 25/26,12,4,-8,0,24,-24,9,10,-41,30,-71,0.0,2.4,-2.4,1.6,5.2,6.6,3.8,0.0,2.4,0
sr:competition:255,czech,Svenska Superligan 25/26,13,8,-5,3,12,-9,7,7,-22,7,-29,0.6,1.8,-1.2000000000000002,4.6,7.0,5.2,3.8,0.0,3.0,0
sr:competition:255,czech,Svenska Superligan 25/26,3,14,11,15,0,15,7,7,11,-31,42,1.8,0.0,1.8,7.4,6.6,4.0,8.8,3.0,0.0,1
sr:competition:306,finland,F-Liiga 25/26,7,6,-1,12,15,-3,9,10,-5,8,-13,1.8,1.2,0.6000000000000001,5.0,5.0,4.8,4.6,1.2,0.75,0
sr:competition:829,czech,Extraliga 25/26,10,12,2,9,6,3,8,8,-29,-25,-4,0.6,1.2,-0.6,4.0,8.8,3.6,5.2,1.5,0.6,1
sr:competition:829,czech,Extraliga 25/26,10,5,-5,9,15,-6,8,8,-22,19,-41,0.6,1.8,-1.2000000000000002,4.2,9.0,6.2,4.2,2.0,2.25,1
sr:competition:255,czech,Svenska Superligan 25/26,10,1,-9,9,18,-9,7,7,-3,23,-26,1.2,2.4,-1.2,5.4,5.8,5.4,3.4,3.0,2.0,0
sr:competition:306,finland,F-Liiga 25/26,2,3,1,27,27,0,11,10,31,25,6,1.8,2.4,-0.5999999999999999,5.6,3.0,4.8,2.0,2.4,2.4,1
sr:competition:306,finland,F-Liiga 25/26,2,6,4,27,18,9,11,11,34,13,21,2.4,1.8,0.5999999999999999,7.4,4.2,5.0,3.2,2.4,1.2,1
sr:competition:306,finland,F-Liiga 25/26,11,8,-3,0,9,-9,8,10,-33,-14,-19,0.0,1.2,-1.2,4.2,9.0,3.2,4.2,0.0,0.0,1
sr:competition:255,czech,Svenska Superligan 25/26,6,7,1,15,15,0,7,7,5,-3,8,2.4,2.4,0.0,6.2,5.0,6.4,6.0,2.0,1.5,1
sr:competition:255,czech,Svenska Superligan 25/26,11,12,1,9,3,6,7,7,-8,-12,4,1.8,0.6,1.2000000000000002,4.8,4.6,4.4,6.4,1.0,0.0,1
sr:competition:829,czech,Extraliga 25/26,13,9,-4,3,9,-6,8,8,-29,7,-36,0.6,1.2,-0.6,2.8,6.6,6.0,4.6,0.75,0.0,0
sr:competition:829,czech,Extraliga 25/26,11,14,3,6,3,3,8,8,-21,-54,33,1.2,0.6,0.6,6.2,6.6,2.8,8.6,1.2,0.75,1
sr:competition:829,czech,Extraliga 25/26,2,4,2,21,18,3,8,8,43,10,33,2.4,1.8,0.5999999999999999,9.0,5.8,5.4,4.8,3.0,1.5,1
sr:competition:829,czech,Extraliga 25/26,1,11,10,24,9,15,8,8,71,-20,91,3.0,1.2,1.8,11.2,2.8,3.2,4.8,3.0,1.0,1
sr:competition:829,czech,Extraliga 25/26,6,3,-3,15,21,-6,8,8,7,43,-36,1.8,2.4,-0.5999999999999999,6.8,6.2,9.8,4.4,1.5,2.25,0
sr:competition:306,finland,F-Liiga 25/26,7,12,5,12,0,12,10,10,-10,-45,35,1.2,0.0,1.2,4.4,5.6,2.2,5.8,1.2,0.0,1
sr:competition:306,finland,F-Liiga 25/26,4,12,8,24,0,24,10,11,40,-46,86,2.4,0.0,2.4,7.4,2.4,2.8,5.4,2.25,0.0,1
sr:competition:306,finland,F-Liiga 25/26,9,1,-8,6,30,-24,8,12,-24,44,-68,0.0,2.4,-2.4,1.4,6.4,8.6,4.2,0.75,2.4,0
sr:competition:306,finland,F-Liiga 25/26,5,2,-3,21,30,-9,10,12,27,32,-5,3.0,2.4,0.6000000000000001,8.0,3.0,5.6,2.6,1.8,2.4,0
sr:competition:829,czech,Extraliga 25/26,13,9,-4,3,12,-9,9,9,-31,-27,-4,0.6,1.2,-0.6,2.6,6.2,3.8,6.2,0.6,0.75,1
sr:competition:306,finland,F-Liiga 25/26,10,9,-1,6,6,0,9,9,-44,-32,-12,1.2,0.0,1.2,3.8,8.2,1.4,7.4,0.6,0.75,0
sr:competition:306,finland,F-Liiga 25/26,4,3,-1,27,27,0,11,11,24,44,-20,1.8,2.4,-0.5999999999999999,3.8,2.2,7.8,2.8,3.0,2.4,0
sr:competition:306,finland,F-Liiga 25/26,8,7,-1,9,15,-6,11,11,-15,-9,-6,1.2,1.2,0.0,3.0,4.0,4.2,5.4,2.25,1.5,0
sr:competition:255,czech,Svenska Superligan 25/26,7,12,5,15,3,12,8,8,-6,-16,10,2.4,0.6,1.7999999999999998,7.0,6.6,4.8,6.4,2.4,0.0,1
sr:competition:255,czech,Svenska Superligan 25/26,7,9,2,15,12,3,8,8,8,-4,12,1.8,1.8,0.0,6.2,5.0,5.2,4.4,0.75,1.5,0
sr:competition:255,czech,Svenska Superligan 25/26,6,2,-4,15,18,-3,8,8,11,16,-5,1.8,1.8,0.0,6.4,4.6,7.2,6.6,1.5,1.5,0
sr:competition:255,czech,Svenska Superligan 25/26,1,9,8,21,12,9,8,8,28,14,14,2.4,1.2,1.2,5.6,3.8,5.8,4.8,3.0,1.5,1
sr:competition:255,czech,Svenska Superligan 25/26,5,11,6,15,9,6,8,8,13,-8,21,1.8,0.6,1.2000000000000002,5.2,4.4,4.6,6.6,3.0,0.0,1
sr:competition:829,czech,Extraliga 25/26,12,1,-11,6,27,-21,9,9,-27,79,-106,1.2,3.0,-1.8,3.6,5.4,10.2,2.0,1.0,3.0,0
sr:competition:255,czech,Svenska Superligan 25/26,10,13,3,12,3,9,8,8,-5,-23,18,1.8,0.6,1.2000000000000002,4.8,4.4,5.2,7.6,3.0,0.75,1
sr:competition:255,czech,Svenska Superligan 25/26,14,4,-10,0,18,-18,8,8,-36,8,-44,0.0,2.4,-2.4,4.8,9.2,6.6,5.0,0.0,2.25,0
sr:competition:306,finland,F-Liiga 25/26,6,9,3,18,9,9,12,10,3,-28,31,1.8,0.6,1.2000000000000002,4.8,4.8,2.6,7.2,1.8,1.2,1
sr:competition:829,czech,Extraliga 25/26,2,3,1,24,24,0,9,9,47,47,0,2.4,2.4,0.0,7.8,5.8,8.6,4.8,3.0,2.4,1
sr:competition:829,czech,Extraliga 25/26,4,10,6,18,9,9,9,9,6,-16,22,1.2,1.8,-0.6000000000000001,5.4,5.8,6.6,5.8,3.0,0.0,1
sr:competition:829,czech,Extraliga 25/26,11,8,-3,9,12,-3,9,9,-28,-21,-7,0.6,1.2,-0.6,2.6,6.0,4.2,7.4,1.2,0.6,1
sr:competition:829,czech,Extraliga 25/26,7,14,7,12,3,9,9,9,9,-59,68,1.8,0.6,1.2000000000000002,6.2,4.2,2.8,7.8,1.8,0.6,1
sr:competition:306,finland,F-Liiga 25/26,11,4,-7,3,27,-24,9,12,-32,22,-54,0.6,1.2,-0.6,3.6,7.0,3.2,3.2,0.6,1.8,0
sr:competition:829,czech,Extraliga 25/26,11,6,-5,9,15,-6,10,10,-20,11,-31,1.8,2.4,-0.5999999999999999,6.6,6.0,7.0,4.4,1.8,0.75,0
sr:competition:829,czech,Extraliga 25/26,1,12,11,30,6,24,10,10,90,-30,120,3.0,0.6,2.4,10.2,2.6,3.4,7.0,3.0,0.0,1
sr:competition:829,czech,Extraliga 25/26,8,12,4,12,6,6,10,10,-22,-38,16,1.2,0.6,0.6,4.2,6.6,3.0,7.6,2.25,0.6,1
sr:competition:306,finland,F-Liiga 25/26,5,10,5,21,6,15,11,10,26,-48,74,2.4,0.6,1.7999999999999998,6.8,3.2,3.6,9.0,1.8,0.75,1
sr:competition:829,czech,Extraliga 25/26,6,2,-4,15,27,-12,9,10,18,50,-32,1.2,3.0,-1.8,5.8,4.6,9.0,4.6,1.5,2.4,0
sr:competition:829,czech,Extraliga 25/26,9,7,-2,12,15,-3,10,9,-27,3,-30,1.2,1.8,-0.6000000000000001,3.2,6.2,6.8,5.0,1.8,2.25,1
sr:competition:829,czech,Extraliga 25/26,10,14,4,12,3,9,10,10,-28,-61,33,1.2,0.6,0.6,4.0,6.2,4.2,6.8,1.8,0.6,1
sr:competition:829,czech,Extraliga 25/26,9,4,-5,15,21,-6,11,10,-23,10,-33,1.8,1.2,0.6000000000000001,4.0,5.0,5.6,5.6,1.8,1.2,0
sr:competition:306,finland,F-Liiga 25/26,4,5,1,30,24,6,13,12,24,38,-14,1.8,2.4,-0.5999999999999999,3.8,3.0,8.0,2.6,2.4,2.4,0
sr:competition:306,finland,F-Liiga 25/26,3,11,8,30,3,27,12,10,46,-34,80,2.4,0.6,1.7999999999999998,8.0,2.8,3.2,6.4,2.4,0.0,1
sr:competition:255,czech,Svenska Superligan 25/26,11,10,-1,9,12,-3,9,9,-9,11,-20,0.6,1.2,-0.6,4.6,6.4,5.2,4.6,2.25,1.2,1
sr:competition:255,czech,Svenska Superligan 25/26,1,2,1,24,21,3,9,9,31,20,11,2.4,1.8,0.5999999999999999,5.4,3.6,6.8,5.6,3.0,1.8,1
sr:competition:306,finland,F-Liiga 25/26,12,9,-3,0,9,-9,12,11,-50,-31,-19,0.0,0.6,-0.6,3.0,6.2,3.6,7.6,0.0,1.2,0
sr:competition:255,czech,Svenska Superligan 25/26,12,6,-6,3,15,-12,9,9,-22,7,-29,0.6,1.2,-0.6,4.6,7.2,3.4,4.2,0.75,2.25,0
sr:competition:255,czech,Svenska Superligan 25/26,13,14,1,3,0,3,9,9,-25,-37,12,0.6,0.0,0.6,5.2,7.2,4.8,7.6,0.0,0.0,1
sr:competition:255,czech,Svenska Superligan 25/26,8,9,1,15,15,0,9,9,-2,-3,1,1.8,2.4,-0.5999999999999999,6.0,5.0,5.0,3.6,1.5,0.6,1
sr:competition:255,czech,Svenska Superligan 25/26,7,4,-3,18,18,0,9,9,0,14,-14,2.4,2.4,0.0,7.4,6.0,5.8,4.6,2.4,0.75,1
sr:competition:306,finland,F-Liiga 25/26,7,3,-4,18,33,-15,12,13,-3,33,-36,1.8,3.0,-1.2,4.8,4.6,6.4,2.8,1.8,2.4,0
sr:competition:306,finland,F-Liiga 25/26,2,9,7,33,9,24,13,12,52,-21,73,2.4,1.2,1.2,9.4,3.6,2.4,4.4,2.4,0.0,1
sr:competition:306,finland,F-Liiga 25/26,6,3,-3,21,33,-12,13,13,6,51,-45,1.8,3.0,-1.2,5.8,5.6,9.0,2.6,2.4,3.0,1
sr:competition:255,czech,Svenska Superligan 25/26,8,3,-5,15,21,-6,9,9,6,9,-3,1.2,2.4,-1.2,6.0,5.6,6.4,5.4,0.6,2.4,0
sr:competition:829,czech,Extraliga 25/26,8,14,6,15,3,12,11,11,-17,-63,46,1.8,0.6,1.2000000000000002,5.0,5.8,4.4,5.6,2.4,0.6,0
sr:competition:306,finland,F-Liiga 25/26,9,2,-7,9,36,-27,13,14,-33,37,-70,0.6,3.0,-2.4,1.8,6.8,6.6,3.4,1.8,2.4,0
sr:competition:306,finland,F-Liiga 25/26,10,11,1,6,3,3,11,11,-60,-39,-21,0.0,0.6,-0.6,3.2,11.2,3.0,7.0,0.6,0.0,0
sr:competition:829,czech,Extraliga 25/26,3,6,3,24,15,9,10,10,44,10,34,1.8,0.6,1.2000000000000002,8.6,5.6,4.2,6.4,3.0,1.8,1
sr:competition:829,czech,Extraliga 25/26,2,13,11,30,6,24,11,11,58,-43,101,3.0,0.6,2.4,10.2,4.6,3.0,7.8,3.0,0.6,1
sr:competition:829,czech,Extraliga 25/26,11,9,-2,9,15,-6,11,11,-24,-26,2,1.2,1.8,-0.6000000000000001,5.4,6.0,4.4,4.0,1.8,0.6,1
sr:competition:829,czech,Extraliga 25/26,7,12,5,15,6,9,10,11,-1,-39,38,1.2,0.6,0.6,5.6,5.6,3.2,7.2,1.2,0.0,1
sr:competition:306,finland,F-Liiga 25/26,8,7,-1,12,18,-6,12,13,-29,-7,-22,1.2,1.8,-0.6000000000000001,4.2,6.0,5.4,4.8,0.6,1.8,1
sr:competition:829,czech,Extraliga 25/26,9,14,5,15,6,9,12,12,-26,-58,32,1.2,1.2,0.0,3.4,5.2,5.8,5.8,1.8,1.2,1
sr:competition:306,finland,F-Liiga 25/26,11,4,-7,6,30,-24,12,14,-67,22,-89,0.0,1.2,-1.2,2.6,10.4,3.8,3.6,0.6,1.8,0
sr:competition:306,finland,F-Liiga 25/26,2,8,6,36,15,21,14,13,64,-25,89,2.4,1.8,0.5999999999999999,9.6,3.0,5.0,5.2,2.4,1.2,1
sr:competition:255,czech,Svenska Superligan 25/26,14,11,-3,0,12,-12,10,10,-42,-7,-35,0.0,0.6,-0.6,5.0,8.6,3.8,6.4,0.0,0.0,1
sr:competition:306,finland,F-Liiga 25/26,12,2,-10,0,39,-39,13,15,-52,41,-93,0.0,3.0,-3.0,3.2,6.4,6.2,3.2,0.0,3.0,1
sr:competition:255,czech,Svenska Superligan 25/26,6,4,-2,18,21,-3,10,10,9,3,6,1.8,2.4,-0.5999999999999999,3.8,4.0,7.6,5.8,1.2,1.0,1
sr:competition:306,finland,F-Liiga 25/26,7,3,-4,18,33,-15,14,14,-11,50,-61,1.2,2.4,-1.2,3.8,5.0,7.4,3.2,1.2,2.4,0
sr:competition:306,finland,F-Liiga 25/26,4,9,5,33,9,24,15,14,26,-37,63,1.2,0.0,1.2,3.6,3.4,1.6,7.8,1.8,0.0,1
sr:competition:255,czech,Svenska Superligan 25/26,9,13,4,15,3,12,10,10,-6,-24,18,1.8,0.6,1.2000000000000002,5.0,4.4,4.2,6.6,3.0,0.0,1
sr:competition:255,czech,Svenska Superligan 25/26,6,9,3,18,15,3,10,10,11,5,6,1.8,1.2,0.6000000000000001,5.2,5.2,5.4,5.0,3.0,3.0,0
sr:competition:829,czech,Extraliga 25/26,10,3,-7,15,27,-12,12,11,-29,49,-78,1.8,1.8,0.0,5.4,4.8,8.8,6.0,1.8,1.8,1
sr:competition:306,finland,F-Liiga 25/26,2,11,9,39,6,33,16,13,39,-71,110,2.4,0.0,2.4,6.0,4.4,1.8,9.4,2.4,0.6,1
sr:competition:255,czech,Svenska Superligan 25/26,2,1,-1,24,27,-3,10,10,10,32,-22,2.4,2.4,0.0,6.0,5.0,5.4,3.6,2.25,2.25,1
sr:competition:255,czech,Svenska Superligan 25/26,10,8,-2,12,18,-6,10,10,9,1,8,0.6,2.4,-1.7999999999999998,3.8,5.0,6.4,4.6,1.5,1.8,1
sr:competition:829,czech,Extraliga 25/26,13,12,-1,6,6,0,12,12,-50,-40,-10,0.0,0.6,-0.6,3.8,10.2,3.6,6.6,0.75,0.0,0
sr:competition:829,czech,Extraliga 25/26,7,9,2,18,15,3,13,11,-22,5,-27,1.8,0.6,1.2000000000000002,3.8,4.2,3.8,6.6,1.8,1.2,1
sr:competition:829,czech,Extraliga 25/26,2,10,8,33,15,18,12,12,65,-22,87,3.0,1.2,1.8,11.2,5.6,5.2,7.6,3.0,0.6,1
sr:competition:255,czech,Svenska Superligan 25/26,3,12,9,21,6,15,10,10,19,-20,39,1.8,1.2,0.6000000000000001,7.0,4.6,6.6,6.4,3.0,0.6,0
sr:competition:829,czech,Extraliga 25/26,7,11,4,18,12,6,11,12,0,-21,21,1.8,1.2,0.6000000000000001,6.0,5.4,5.6,6.8,1.2,0.0,1
sr:competition:255,czech,Svenska Superligan 25/26,7,10,3,18,15,3,11,11,8,17,-9,1.2,1.2,0.0,4.6,5.6,5.0,4.4,2.4,0.6,1
sr:competition:829,czech,Extraliga 25/26,9,5,-4,15,21,-6,12,12,4,3,1,0.0,1.8,-1.8,3.2,7.0,5.4,6.0,1.2,1.8,0
sr:competition:306,finland,F-Liiga 25/26,4,9,5,36,9,27,16,15,31,-42,73,1.8,0.0,1.8,4.2,2.8,1.4,7.0,1.8,0.0,1
sr:competition:306,finland,F-Liiga 25/26,8,11,3,15,6,9,14,14,-32,-75,43,1.8,0.0,1.8,5.6,5.6,2.2,8.4,0.6,0.6,1
sr:competition:306,finland,F-Liiga 25/26,5,6,1,27,24,3,13,14,40,7,33,2.4,2.4,0.0,7.6,3.0,6.6,5.2,1.8,0.6,1
sr:competition:829,czech,Extraliga 25/26,2,4,2,33,24,9,11,11,99,13,86,3.0,1.2,1.8,9.6,2.4,5.0,5.2,3.0,1.2,1
sr:competition:255,czech,Svenska Superligan 25/26,11,5,-6,12,21,-9,11,11,-8,11,-19,0.6,1.8,-1.2000000000000002,4.4,6.2,4.0,4.0,2.4,2.4,0
sr:competition:306,finland,F-Liiga 25/26,4,8,4,36,18,18,15,15,55,-27,82,2.4,1.8,0.5999999999999999,6.8,3.8,5.4,5.2,2.4,1.2,1
sr:competition:306,finland,F-Liiga 25/26,2,7,5,39,18,21,15,15,71,-16,87,3.0,1.2,1.8,11.6,3.4,4.2,5.4,3.0,1.8,1
sr:competition:306,finland,F-Liiga 25/26,12,6,-6,3,24,-21,14,15,-50,0,-50,0.6,1.8,-1.2000000000000002,4.4,6.2,5.2,6.8,0.6,0.6,0
sr:competition:255,czech,Svenska Superligan 25/26,2,4,2,27,21,6,11,11,11,17,-6,3.0,1.2,1.8,6.0,4.6,6.0,5.0,2.4,1.2,0
sr:competition:255,czech,Svenska Superligan 25/26,6,14,8,21,3,18,11,11,1,-41,42,1.8,0.6,1.2000000000000002,6.8,5.8,6.2,8.6,3.0,0.0,1
sr:competition:255,czech,Svenska Superligan 25/26,8,7,-1,18,18,0,11,11,-5,8,-13,1.8,1.2,0.6000000000000001,5.6,5.0,5.0,5.0,3.0,3.0,0
sr:competition:306,finland,F-Liiga 25/26,10,5,-5,6,30,-24,12,14,-32,47,-79,1.2,2.4,-1.2,4.2,6.0,8.6,2.8,0.6,3.0,0
sr:competition:255,czech,Svenska Superligan 25/26,1,9,8,27,18,9,11,11,31,-7,38,2.4,2.4,0.0,5.4,3.6,6.2,5.6,3.0,1.8,1
sr:competition:306,finland,F-Liiga 25/26,11,4,-7,6,39,-33,15,17,-80,35,-115,0.0,2.4,-2.4,1.8,8.2,4.6,2.0,0.0,1.8,0
sr:competition:255,czech,Svenska Superligan 25/26,13,12,-1,3,9,-6,11,11,-25,-18,-7,0.0,1.8,-1.8,4.2,7.0,7.2,6.2,0.6,1.2,0
sr:competition:306,finland,F-Liiga 25/26,8,3,-5,18,42,-24,16,18,-40,42,-82,1.8,2.4,-0.5999999999999999,4.8,6.6,5.2,1.6,1.2,2.4,0
sr:competition:306,finland,F-Liiga 25/26,7,2,-5,18,42,-24,16,16,-21,76,-97,0.6,3.0,-2.4,3.8,6.2,11.2,2.8,0.6,2.4,0
sr:competition:306,finland,F-Liiga 25/26,11,9,-2,6,9,-3,16,16,-87,-46,-41,0.0,0.0,0.0,1.6,7.0,1.2,7.4,0.0,0.0,0
sr:competition:306,finland,F-Liiga 25/26,10,12,2,6,3,3,13,15,-33,-55,22,1.2,0.6,0.6,4.2,4.2,4.0,6.0,0.6,0.0,1
sr:competition:306,finland,F-Liiga 25/26,5,4,-1,33,39,-6,15,16,48,68,-20,2.4,2.4,0.0,7.6,3.4,8.4,3.6,2.4,2.4,1
sr:competition:306,finland,F-Liiga 25/26,1,11,10,45,6,39,17,17,78,-90,168,3.0,0.0,3.0,9.6,2.8,1.6,6.2,3.0,0.6,1
sr:competition:306,finland,F-Liiga 25/26,2,7,5,45,18,27,19,17,45,-23,68,3.0,0.0,3.0,5.8,1.2,2.8,6.8,1.8,1.2,0
sr:competition:306,finland,F-Liiga 25/26,10,4,-6,9,39,-30,14,17,-32,67,-99,1.2,1.8,-0.6000000000000001,4.6,4.6,8.2,4.0,1.2,1.8,0
sr:competition:306,finland,F-Liiga 25/26,6,12,6,27,3,24,16,16,5,-56,61,1.8,0.6,1.2000000000000002,5.6,7.2,4.2,6.2,2.4,0.0,1
sr:competition:829,czech,Extraliga 25/26,2,6,4,36,21,15,13,14,76,-21,97,3.0,2.4,0.6000000000000001,12.4,5.8,4.4,3.0,3.0,0.75,1
sr:competition:829,czech,Extraliga 25/26,11,13,2,12,6,6,13,13,-24,-55,31,1.2,0.0,1.2,5.6,6.2,4.2,10.2,2.4,0.6,1
sr:competition:306,finland,F-Liiga 25/26,4,10,6,42,9,33,17,15,43,-37,80,2.4,1.2,1.2,6.6,4.4,4.6,5.2,2.4,0.6,1
