competition_id,competition_name,season_id,season_name,match_id,start_time,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201474,2025-12-03T18:30:00+00:00,sr:competitor:7990,SV Wiler-Ersigen,sr:competitor:7991,Unihockey Tigers Langnau,5,6
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:65804698,2025-12-04T18:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:44604,Sparta Prague,1,3
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936944,2025-12-04T18:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:24122,Mullsjo AIS,10,6
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201484,2025-12-04T18:30:00+00:00,sr:competitor:7989,HC Rychenberg Winterthur,sr:competitor:7987,Floorball Koniz,7,6
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201478,2025-12-04T19:00:00+00:00,sr:competitor:7986,Chur Unihockey,sr:competitor:7994,UHC Uster,3,5
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201480,2025-12-04T19:00:00+00:00,sr:competitor:146822,Floorball Thurgau,sr:competitor:7988,Grasshopper Club Zurich,5,3
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654870,2025-12-05T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:1000507,Hawks Helsinki,5,1
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654872,2025-12-05T16:30:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:940309,FBC Turku,7,2
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654874,2025-12-05T16:30:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:4165,OLS Oulu,9,2
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225765,2025-12-05T17:00:00+00:00,sr:competitor:44609,Florbal Mlada Boleslav,sr:competitor:37852,1. SC Vitkovice Ostrava,10,3
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146356,2025-12-05T18:00:00+00:00,sr:competitor:7995,Gjellerasen Fighters,sr:competitor:686273,Ull/Kisa,5,6
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936946,2025-12-05T18:45:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:4138,Pixbo Wallenstam,4,6
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146358,2025-12-06T10:30:00+00:00,sr:competitor:610438,Vaalerenga IF,sr:competitor:4176,Greaker IBK,7,27
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654876,2025-12-06T12:00:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:7984,TPS Turku,16,3
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146360,2025-12-06T13:00:00+00:00,sr:competitor:4174,IBK Slevik,sr:competitor:117616,IK Akerselva,11,4
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654880,2025-12-06T13:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:4165,OLS Oulu,3,8
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654878,2025-12-06T13:00:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:224502,EraViikingit,7,2
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146362,2025-12-06T13:30:00+00:00,sr:competitor:225494,Sandnes IBK,sr:competitor:4170,Sveiva IBK,6,4
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936948,2025-12-06T14:00:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:5745,IBF Falun,5,6
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936950,2025-12-06T15:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:940345,Hovslatts IK,6,5
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146364,2025-12-06T15:30:00+00:00,sr:competitor:4172,Sarpsborg SK,sr:competitor:7996,Harstad IBK,11,6
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201486,2025-12-06T16:00:00+00:00,sr:competitor:7990,SV Wiler-Ersigen,sr:competitor:7988,Grasshopper Club Zurich,7,1
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936952,2025-12-06T16:00:00+00:00,sr:competitor:223262,Visby IBK,sr:competitor:34558,Vaxjo IBK,10,11
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201488,2025-12-06T16:30:00+00:00,sr:competitor:7987,Floorball Koniz,sr:competitor:22049,UHC Waldkirch-St. Gallen,7,3
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201490,2025-12-06T17:00:00+00:00,sr:competitor:7994,UHC Uster,sr:competitor:40235,Zug United,4,5
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146366,2025-12-07T13:00:00+00:00,sr:competitor:4174,IBK Slevik,sr:competitor:7996,Harstad IBK,8,1
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654886,2025-12-07T14:00:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:25241,Nokian KRP,3,4
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936954,2025-12-07T15:00:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:4146,Warberg IC,6,3
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201494,2025-12-07T16:00:00+00:00,sr:competitor:7992,UHC Alligator Malans,sr:competitor:557142,Unihockey Basel Regio,5,4
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201492,2025-12-07T16:00:00+00:00,sr:competitor:7986,Chur Unihockey,sr:competitor:7991,Unihockey Tigers Langnau,3,5
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654884,2025-12-07T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:65930,Westend Indians,1,8
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936956,2025-12-08T18:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:223254,Strangnas IBK,6,7
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654888,2025-12-10T16:30:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:65930,Westend Indians,3,6
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654890,2025-12-12T16:30:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:4159,Oilers Espoo,3,5
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654892,2025-12-12T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:1000507,Hawks Helsinki,2,5
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146368,2025-12-13T13:00:00+00:00,sr:competitor:4176,Greaker IBK,sr:competitor:4172,Sarpsborg SK,8,4
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146370,2025-12-13T13:30:00+00:00,sr:competitor:225494,Sandnes IBK,sr:competitor:610438,Vaalerenga IF,12,4
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146372,2025-12-13T14:00:00+00:00,sr:competitor:7996,Harstad IBK,sr:competitor:7995,Gjellerasen Fighters,6,5
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654894,2025-12-13T14:00:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:282983,LASB Lahti,5,4
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146374,2025-12-13T14:30:00+00:00,sr:competitor:117616,IK Akerselva,sr:competitor:4168,Tunet IBK,3,12
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654904,2025-12-13T15:00:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:940309,FBC Turku,10,7
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654896,2025-12-13T15:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:4161,SC Classic Tampere,5,4
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654898,2025-12-13T16:00:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:224502,EraViikingit,4,8
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201496,2025-12-13T17:00:00+00:00,sr:competitor:7989,HC Rychenberg Winterthur,sr:competitor:7986,Chur Unihockey,11,2
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654900,2025-12-14T14:00:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:4161,SC Classic Tampere,3,8
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654906,2025-12-14T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:282983,LASB Lahti,6,4
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146376,2025-12-14T16:00:00+00:00,sr:competitor:4169,Nor 92 IBK,sr:competitor:4170,Sveiva IBK,6,5
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146378,2025-12-14T17:00:00+00:00,sr:competitor:686273,Ull/Kisa,sr:competitor:4174,IBK Slevik,2,13
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225807,2025-12-15T09:00:00+00:00,sr:competitor:44610,FbS Bohemians Prague,sr:competitor:44608,FBC Ostrava,15,5
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225649,2025-12-16T08:30:00+00:00,sr:competitor:44607,FBC Liberec,sr:competitor:373344,Usti Nad Labem,7,3
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201498,2025-12-16T19:00:00+00:00,sr:competitor:40235,Zug United,sr:competitor:7992,UHC Alligator Malans,6,2
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654908,2025-12-17T16:30:00+00:00,sr:competitor:6584,SPV,sr:competitor:322573,Nurmon Jymy,12,4
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201500,2025-12-17T18:30:00+00:00,sr:competitor:7988,Grasshopper Club Zurich,sr:competitor:7986,Chur Unihockey,4,6
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201502,2025-12-17T18:30:00+00:00,sr:competitor:7991,Unihockey Tigers Langnau,sr:competitor:7994,UHC Uster,2,4
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225769,2025-12-18T09:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:44611,Sokoli Pardubice,7,3
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201508,2025-12-18T18:30:00+00:00,sr:competitor:7989,HC Rychenberg Winterthur,sr:competitor:7990,SV Wiler-Ersigen,4,2
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225775,2025-12-19T09:00:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:44609,Florbal Mlada Boleslav,4,12
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654910,2025-12-19T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:4159,Oilers Espoo,4,7
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936958,2025-12-19T18:00:00+00:00,sr:competitor:4146,Warberg IC,sr:competitor:4143,Jonkopings IK,6,2
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201510,2025-12-19T18:30:00+00:00,sr:competitor:7987,Floorball Koniz,sr:competitor:7992,UHC Alligator Malans,5,3
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654902,2025-12-20T12:00:00+00:00,sr:competitor:1000507,Hawks Helsinki,sr:competitor:7984,TPS Turku,2,3
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936960,2025-12-20T12:30:00+00:00,sr:competitor:940345,Hovslatts IK,sr:competitor:4142,AIK Innebandy,5,6
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936962,2025-12-20T14:00:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:4144,Storvreta IBK,1,7
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146380,2025-12-20T14:30:00+00:00,sr:competitor:4168,Tunet IBK,sr:competitor:7995,Gjellerasen Fighters,10,2
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936964,2025-12-20T15:00:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:223262,Visby IBK,11,4
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936968,2025-12-20T15:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:41254,Linkoping IBK,2,9
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936966,2025-12-20T15:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:223254,Strangnas IBK,4,5
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:65802272,2025-12-20T15:45:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:25902,Tatran Stresovice,1,4
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201512,2025-12-20T16:00:00+00:00,sr:competitor:7990,SV Wiler-Ersigen,sr:competitor:22049,UHC Waldkirch-St. Gallen,4,3
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936970,2025-12-20T16:07:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:118114,FBC Kalmarsund,8,4
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654912,2025-12-20T16:30:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:940309,FBC Turku,7,4
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225779,2025-12-20T16:30:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:373344,Usti Nad Labem,7,2
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201520,2025-12-20T17:00:00+00:00,sr:competitor:146822,Floorball Thurgau,sr:competitor:557142,Unihockey Basel Regio,3,4
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201518,2025-12-20T17:00:00+00:00,sr:competitor:7994,UHC Uster,sr:competitor:7988,Grasshopper Club Zurich,8,4
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225777,2025-12-20T17:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:44607,FBC Liberec,5,4
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201514,2025-12-20T18:00:00+00:00,sr:competitor:7991,Unihockey Tigers Langnau,sr:competitor:40235,Zug United,9,8
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201516,2025-12-20T18:00:00+00:00,sr:competitor:7986,Chur Unihockey,sr:competitor:7989,HC Rychenberg Winterthur,6,11
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:63329779,2025-12-21T16:00:00+00:00,sr:competitor:557142,Unihockey Basel Regio,sr:competitor:7987,Floorball Koniz,8,11
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225785,2025-12-21T16:00:00+00:00,sr:competitor:44610,FbS Bohemians Prague,sr:competitor:44614,Florbal Chodov,10,3
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225781,2025-12-21T16:00:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:25902,Tatran Stresovice,4,7
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225787,2025-12-21T17:00:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:44606,FBC Kladno,10,3
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225783,2025-12-22T16:30:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:68632,Hattrick Brno,11,6
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:63329777,2025-12-22T18:00:00+00:00,sr:competitor:22049,UHC Waldkirch-St. Gallen,sr:competitor:146822,Floorball Thurgau,2,13
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201522,2025-12-22T18:30:00+00:00,sr:competitor:7990,SV Wiler-Ersigen,sr:competitor:7989,HC Rychenberg Winterthur,8,1
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936974,2025-12-26T15:00:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:940345,Hovslatts IK,12,9
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936972,2025-12-26T15:00:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:223254,Strangnas IBK,6,2
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936976,2025-12-26T17:30:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:4142,AIK Innebandy,6,2
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654916,2025-12-27T14:00:00+00:00,sr:competitor:1000507,Hawks Helsinki,sr:competitor:4159,Oilers Espoo,3,13
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936978,2025-12-27T14:00:00+00:00,sr:competitor:4146,Warberg IC,sr:competitor:5745,IBF Falun,3,10
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654914,2025-12-27T14:00:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:4165,OLS Oulu,3,2
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654918,2025-12-27T15:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:282983,LASB Lahti,8,2
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936980,2025-12-27T15:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:4138,Pixbo Wallenstam,5,6
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654920,2025-12-27T15:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:6584,SPV,9,7
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936984,2025-12-27T16:00:00+00:00,sr:competitor:223262,Visby IBK,sr:competitor:610450,Nykvarns IBF Ungdom,9,7
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936982,2025-12-27T16:00:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:41254,Linkoping IBK,2,8
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654922,2025-12-28T13:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:322573,Nurmon Jymy,5,4
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654924,2025-12-28T14:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:25241,Nokian KRP,9,2
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225789,2025-12-28T14:00:00+00:00,sr:competitor:44609,Florbal Mlada Boleslav,sr:competitor:44607,FBC Liberec,21,5
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225791,2025-12-28T14:00:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:44606,FBC Kladno,6,5
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225793,2025-12-28T15:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:44604,Sparta Prague,8,6
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225797,2025-12-28T16:00:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:37852,1. SC Vitkovice Ostrava,4,3
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225795,2025-12-28T17:00:00+00:00,sr:competitor:68632,Hattrick Brno,sr:competitor:44610,FbS Bohemians Prague,1,18
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225809,2025-12-30T12:00:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:373344,Usti Nad Labem,15,4
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225805,2025-12-30T14:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44611,Sokoli Pardubice,6,4
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225813,2025-12-30T17:00:00+00:00,sr:competitor:68632,Hattrick Brno,sr:competitor:44609,Florbal Mlada Boleslav,6,12
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225811,2025-12-30T17:00:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:173258,Sokol Kral Vinohrady,4,1
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654926,2026-01-02T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:7984,TPS Turku,4,5
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936986,2026-01-03T11:30:00+00:00,sr:competitor:940345,Hovslatts IK,sr:competitor:223262,Visby IBK,4,8
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654928,2026-01-03T14:00:00+00:00,sr:competitor:1000507,Hawks Helsinki,sr:competitor:224502,EraViikingit,4,5
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936988,2026-01-03T14:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:4143,Jonkopings IK,4,8
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936990,2026-01-03T15:00:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:610450,Nykvarns IBF Ungdom,11,3
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654930,2026-01-03T15:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:322573,Nurmon Jymy,10,5
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654932,2026-01-03T15:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:282983,LASB Lahti,12,4
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225799,2026-01-03T16:00:00+00:00,sr:competitor:373344,Usti Nad Labem,sr:competitor:25902,Tatran Stresovice,5,8
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225825,2026-01-03T17:00:00+00:00,sr:competitor:44606,FBC Kladno,sr:competitor:37852,1. SC Vitkovice Ostrava,6,5
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225819,2026-01-03T17:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:173258,Sokol Kral Vinohrady,5,6
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225827,2026-01-03T18:30:00+00:00,sr:competitor:44610,FbS Bohemians Prague,sr:competitor:44609,Florbal Mlada Boleslav,7,8
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936992,2026-01-03T19:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:4146,Warberg IC,4,3
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225859,2026-01-04T13:00:00+00:00,sr:competitor:44607,FBC Liberec,sr:competitor:37852,1. SC Vitkovice Ostrava,4,10
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225821,2026-01-04T14:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:68632,Hattrick Brno,8,5
sr:competition:306,F-Liiga,sr:season:132108,F-Liiga 25/26,sr:sport_event:61654934,2026-01-05T16:30:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:224502,EraViikingit,3,4
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936994,2026-01-05T17:00:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:118114,FBC Kalmarsund,5,2
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936996,2026-01-05T18:00:00+00:00,sr:competitor:223254,Strangnas IBK,sr:competitor:24122,Mullsjo AIS,4,6
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225823,2026-01-05T18:00:00+00:00,sr:competitor:25902,Tatran Stresovice,sr:competitor:44614,Florbal Chodov,13,3
sr:competition:829,Extraliga,sr:season:131605,Extraliga 25/26,sr:sport_event:61225829,2026-01-05T18:00:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:331853,FBC Ceska Lipa,11,5
sr:competition:255,Svenska Superligan,sr:season:132464,Svenska Superligan 25/26,sr:sport_event:61936998,2026-01-06T15:07:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:34558,Vaxjo IBK,7,3
sr:competition:313,Unihockey Prime League,sr:season:132924,Unihockey Prime League 25/26,sr:sport_event:62201524,2026-01-06T19:00:00+00:00,sr:competitor:40235,Zug United,sr:competitor:7987,Floorball Koniz,3,6
sr:competition:318,Eliteserien,sr:season:132808,Eliteserien 25/26,sr:sport_event:62146382,2026-01-07T18:00:00+00:00,sr:competitor:4169,Nor 92 IBK,sr:competitor:117616,IK Akerselva,17,4
